ht,lat,lon,0
280.0,-50.0,80.0,1.2958841931367306e-09
280.0,-50.0,100.0,1.8663448415011277e-09
280.0,-50.0,120.0,2.9776957578253933e-09
280.0,-50.0,140.0,4.249412418000816e-09
280.0,-50.0,160.0,5.321584905608677e-09
280.0,-50.0,180.0,5.87593039245067e-09
280.0,-50.0,200.0,5.229630970910029e-09
280.0,-50.0,220.0,3.464476720729417e-09
280.0,-50.0,240.0,1.7936542860552433e-09
280.0,-50.0,260.0,8.012227046793053e-10
280.0,-50.0,280.0,5.978637659543042e-10
280.0,-50.0,300.0,4.77634888572125e-10
280.0,-50.0,320.0,4.876778669934633e-10
280.0,-50.0,340.0,4.2367249829638096e-10
280.0,-40.0,0.0,4.714532700820101e-10
280.0,-40.0,20.0,7.802022958356363e-10
280.0,-40.0,40.0,1.214250327243733e-09
280.0,-40.0,60.0,1.4017036315895372e-09
280.0,-40.0,80.0,1.5329269857333648e-09
280.0,-40.0,100.0,2.2275926216976454e-09
280.0,-40.0,120.0,3.6797302521676964e-09
280.0,-40.0,140.0,4.906141101987573e-09
280.0,-40.0,160.0,5.670909904715565e-09
280.0,-40.0,180.0,6.321244134396052e-09
280.0,-40.0,200.0,5.984290723574573e-09
280.0,-40.0,220.0,3.6852788516610667e-09
280.0,-40.0,240.0,1.2598652632908023e-09
280.0,-40.0,260.0,7.482185763905754e-10
280.0,-40.0,280.0,5.076575988649025e-10
280.0,-40.0,300.0,3.9177805035514215e-10
280.0,-40.0,320.0,3.1293586424278624e-10
280.0,-40.0,340.0,3.6990251390246783e-10
280.0,-30.0,0.0,5.339043066791967e-10
280.0,-30.0,20.0,1.011252909234384e-09
280.0,-30.0,40.0,1.5523613387593155e-09
280.0,-30.0,60.0,1.8581568116332675e-09
280.0,-30.0,80.0,2.2211222915032183e-09
280.0,-30.0,100.0,3.0589200920548947e-09
280.0,-30.0,120.0,4.781285606410221e-09
280.0,-30.0,140.0,5.7597666995589176e-09
280.0,-30.0,160.0,5.737005151675425e-09
280.0,-30.0,180.0,5.81735421036486e-09
280.0,-30.0,200.0,5.589604807913067e-09
280.0,-30.0,220.0,2.8910344409924604e-09
280.0,-30.0,240.0,1.3102195712512707e-09
280.0,-30.0,260.0,8.164585205934838e-10
280.0,-30.0,280.0,4.455563128482332e-10
280.0,-30.0,300.0,3.467125245665738e-10
280.0,-30.0,320.0,2.577757081990519e-10
280.0,-30.0,340.0,2.9914954027885816e-10
280.0,-20.0,0.0,6.250968315228619e-10
280.0,-20.0,20.0,1.2691643800427994e-09
280.0,-20.0,40.0,1.8122335430515918e-09
280.0,-20.0,60.0,2.1586181602546664e-09
280.0,-20.0,80.0,3.111554469071737e-09
280.0,-20.0,100.0,4.370729460808437e-09
280.0,-20.0,120.0,6.1118968700322785e-09
280.0,-20.0,140.0,6.9405899818027825e-09
280.0,-20.0,160.0,6.271298141007665e-09
280.0,-20.0,180.0,5.187822732158255e-09
280.0,-20.0,200.0,4.705800365404449e-09
280.0,-20.0,220.0,2.425306640294062e-09
280.0,-20.0,240.0,1.5778998396822344e-09
280.0,-20.0,260.0,7.924282995741423e-10
280.0,-20.0,280.0,3.9339903271625654e-10
280.0,-20.0,300.0,3.411591894125326e-10
280.0,-20.0,320.0,2.523395221484982e-10
280.0,-20.0,340.0,2.7368279550974496e-10
280.0,-10.0,0.0,7.291036218417728e-10
280.0,-10.0,20.0,1.6227521267918267e-09
280.0,-10.0,40.0,2.475968016958188e-09
280.0,-10.0,60.0,2.099960374947676e-09
280.0,-10.0,80.0,2.082653070821545e-09
280.0,-10.0,100.0,3.2489896300577506e-09
280.0,-10.0,120.0,4.762332055963773e-09
280.0,-10.0,140.0,5.722761536678053e-09
280.0,-10.0,160.0,5.495381437598975e-09
280.0,-10.0,180.0,4.559100838707752e-09
280.0,-10.0,200.0,3.7051831375254244e-09
280.0,-10.0,220.0,2.4565440096410054e-09
280.0,-10.0,240.0,1.3234225784830547e-09
280.0,-10.0,260.0,6.444034239680395e-10
280.0,-10.0,280.0,4.5095603683971796e-10
280.0,-10.0,300.0,3.211246273231384e-10
280.0,-10.0,320.0,2.7288816824234665e-10
280.0,-10.0,340.0,2.9620886356942656e-10
280.0,0.0,0.0,7.423443510424673e-10
280.0,0.0,20.0,1.731815672687426e-09
280.0,0.0,40.0,2.6033309607947205e-09
280.0,0.0,60.0,2.238669906082344e-09
280.0,0.0,80.0,1.813826731867717e-09
280.0,0.0,100.0,2.049057423762792e-09
280.0,0.0,120.0,2.833639228047143e-09
280.0,0.0,140.0,3.877846125303403e-09
280.0,0.0,160.0,4.454531685825059e-09
280.0,0.0,180.0,4.485352755208833e-09
280.0,0.0,200.0,3.5201436354181133e-09
280.0,0.0,220.0,2.628874769738205e-09
280.0,0.0,240.0,1.3128601373963764e-09
280.0,0.0,260.0,7.971796217636846e-10
280.0,0.0,280.0,4.4407201004968797e-10
280.0,0.0,300.0,3.496329935390368e-10
280.0,0.0,320.0,2.1319757508059278e-10
280.0,0.0,340.0,3.0103908444243047e-10
280.0,10.0,0.0,5.320552573468503e-10
280.0,10.0,20.0,1.4048574583354712e-09
280.0,10.0,40.0,2.4389254731161443e-09
280.0,10.0,60.0,2.197288084613053e-09
280.0,10.0,80.0,1.4673888203430394e-09
280.0,10.0,100.0,1.278886883678466e-09
280.0,10.0,120.0,1.808593468472182e-09
280.0,10.0,140.0,2.960166734953552e-09
280.0,10.0,160.0,3.851209977616845e-09
280.0,10.0,180.0,3.6007787960742183e-09
280.0,10.0,200.0,2.234626897828764e-09
280.0,10.0,220.0,1.1905511138675336e-09
280.0,10.0,240.0,5.879262113041361e-10
280.0,10.0,260.0,3.245047828320232e-10
280.0,10.0,280.0,2.1323525773181075e-10
280.0,10.0,300.0,1.9908704929174927e-10
280.0,10.0,320.0,1.6129825623102803e-10
280.0,10.0,340.0,1.9550499550204605e-10
280.0,20.0,0.0,4.359202956450447e-10
280.0,20.0,20.0,1.331453115186145e-09
280.0,20.0,40.0,2.0675168064173426e-09
280.0,20.0,60.0,1.920253336639232e-09
280.0,20.0,80.0,1.4753854180309314e-09
280.0,20.0,100.0,1.3147492468457587e-09
280.0,20.0,120.0,1.7974489640314555e-09
280.0,20.0,140.0,2.5131124574594707e-09
280.0,20.0,160.0,2.5598641392334266e-09
280.0,20.0,180.0,1.7294306463844342e-09
280.0,20.0,200.0,8.598226493994551e-10
280.0,20.0,220.0,3.8746342583179393e-10
280.0,20.0,240.0,2.3178819958296625e-10
280.0,20.0,260.0,1.3295284671151483e-10
280.0,20.0,280.0,1.095644738256607e-10
280.0,20.0,300.0,1.2251219908552443e-10
280.0,20.0,320.0,8.48416458469482e-11
280.0,20.0,340.0,1.207332224253821e-10
280.0,30.0,0.0,2.5016336826422715e-10
280.0,30.0,20.0,7.182779574812534e-10
280.0,30.0,40.0,8.945877326729273e-10
280.0,30.0,60.0,8.107149913192207e-10
280.0,30.0,80.0,6.475858294046897e-10
280.0,30.0,100.0,5.60233130976848e-10
280.0,30.0,120.0,7.199942083509241e-10
280.0,30.0,140.0,1.0955080407223595e-09
280.0,30.0,160.0,1.1539970156507159e-09
280.0,30.0,180.0,7.984045079808829e-10
280.0,30.0,200.0,4.558529535503334e-10
280.0,30.0,220.0,2.4326230304133777e-10
280.0,30.0,240.0,1.1976115127583881e-10
280.0,30.0,260.0,5.4896599454386215e-11
280.0,30.0,280.0,5.526510344957614e-11
280.0,30.0,300.0,7.49218145086257e-11
280.0,30.0,320.0,6.455343284422536e-11
280.0,30.0,340.0,6.762294018842837e-11
280.0,40.0,0.0,1.4758837695611103e-10
280.0,40.0,20.0,3.6765524636056644e-10
280.0,40.0,40.0,4.739703446166998e-10
280.0,40.0,60.0,4.389467235306234e-10
280.0,40.0,80.0,3.414208781125617e-10
280.0,40.0,100.0,2.7835375735115445e-10
280.0,40.0,120.0,3.0899383780173664e-10
280.0,40.0,140.0,4.398733981379303e-10
280.0,40.0,160.0,5.469660227988602e-10
280.0,40.0,180.0,4.786258817909862e-10
280.0,40.0,200.0,3.175900286881038e-10
280.0,40.0,220.0,1.5861981852735786e-10
280.0,40.0,240.0,5.1937280931186636e-11
280.0,40.0,260.0,2.3701338635072936e-11
280.0,40.0,280.0,3.221770823055562e-11
280.0,40.0,300.0,4.730304667155786e-11
280.0,40.0,320.0,4.564896164424537e-11
280.0,40.0,340.0,5.037861759598418e-11
280.0,50.0,0.0,7.452060695713741e-11
280.0,50.0,20.0,1.9194316819684826e-10
280.0,50.0,40.0,2.916008098346161e-10
280.0,50.0,60.0,2.9454703115272663e-10
280.0,50.0,80.0,2.564564791001661e-10
280.0,50.0,100.0,2.4350638175149976e-10
280.0,50.0,120.0,2.695649323718207e-10
280.0,50.0,140.0,3.1629930735434187e-10
280.0,50.0,160.0,3.607005018977135e-10
280.0,50.0,180.0,3.3284877425271755e-10
280.0,50.0,200.0,2.0894683662003432e-10
280.0,50.0,220.0,7.030947177195469e-11
280.0,50.0,240.0,1.9406815535819248e-11
280.0,50.0,260.0,1.7026131366722732e-11
280.0,50.0,280.0,3.140169923183906e-11
280.0,50.0,300.0,4.180162821500168e-11
280.0,50.0,320.0,3.7261609660430876e-11
280.0,50.0,340.0,3.515270791920494e-11
280.0,60.0,0.0,4.9438532094452257e-11
280.0,60.0,20.0,1.0601092093997556e-10
280.0,60.0,40.0,1.7665730688972529e-10
280.0,60.0,60.0,2.1024041920651461e-10
280.0,60.0,80.0,2.211411453831533e-10
280.0,60.0,100.0,2.4360969017303493e-10
280.0,60.0,120.0,2.785744496449493e-10
280.0,60.0,140.0,3.0216535308221865e-10
280.0,60.0,160.0,2.880231419283094e-10
280.0,60.0,180.0,2.0667659900910326e-10
280.0,60.0,200.0,8.507741551140159e-11
280.0,60.0,220.0,2.81544212408271e-11
280.0,60.0,240.0,2.0989945103999157e-11
280.0,60.0,260.0,3.689249805844991e-11
280.0,60.0,280.0,5.7048173494473976e-11
280.0,60.0,300.0,5.8065853569803536e-11
280.0,60.0,320.0,4.660187502450339e-11
280.0,60.0,340.0,3.737966242231438e-11
280.0,70.0,0.0,5.433882479567049e-11
280.0,70.0,20.0,7.368482737553803e-11
280.0,70.0,40.0,1.0701332780772754e-10
280.0,70.0,60.0,1.4051268175662526e-10
280.0,70.0,80.0,1.6949743333490888e-10
280.0,70.0,100.0,1.9744621584962266e-10
280.0,70.0,120.0,2.189703833772046e-10
280.0,70.0,140.0,2.117433532083238e-10
280.0,70.0,160.0,1.574381594027994e-10
280.0,70.0,180.0,9.625363223135371e-11
280.0,70.0,200.0,6.081091796975226e-11
280.0,70.0,220.0,5.342616864948365e-11
280.0,70.0,240.0,6.385456731216345e-11
280.0,70.0,260.0,7.811820031844851e-11
280.0,70.0,280.0,8.003149282698655e-11
280.0,70.0,300.0,7.002747918681316e-11
280.0,70.0,320.0,5.944859894396702e-11
280.0,70.0,340.0,5.210387371795241e-11
280.0,80.0,0.0,6.748246549825819e-11
280.0,80.0,20.0,6.856794212788069e-11
280.0,80.0,40.0,7.668544374048476e-11
280.0,80.0,60.0,9.026451145946163e-11
280.0,80.0,80.0,1.0563689647912053e-10
280.0,80.0,100.0,1.1912688598414543e-10
280.0,80.0,120.0,1.2720000624700913e-10
280.0,80.0,140.0,1.2661569492861992e-10
280.0,80.0,160.0,1.1834240934087122e-10
280.0,80.0,180.0,1.0720792963490489e-10
280.0,80.0,200.0,9.812759703493114e-11
280.0,80.0,220.0,9.34039383772233e-11
280.0,80.0,240.0,9.228058676891013e-11
280.0,80.0,260.0,9.135989973346863e-11
280.0,80.0,280.0,8.702772130409959e-11
280.0,80.0,300.0,9.121492395272257e-11
280.0,80.0,320.0,8.197736959115642e-11
280.0,80.0,340.0,7.281159817089762e-11
300.0,-80.0,0.0,2.494350844184229e-10
300.0,-80.0,20.0,2.382737097325691e-10
300.0,-80.0,40.0,2.478379604441028e-10
300.0,-80.0,60.0,2.751171665014692e-10
300.0,-80.0,80.0,3.1963748463188706e-10
300.0,-80.0,100.0,3.809202944672353e-10
300.0,-80.0,120.0,4.125211254570621e-10
300.0,-80.0,140.0,4.690142948115769e-10
300.0,-80.0,160.0,5.108181529358589e-10
300.0,-80.0,180.0,5.277473738190884e-10
300.0,-80.0,200.0,5.193566625202868e-10
300.0,-80.0,220.0,4.946997074805058e-10
300.0,-80.0,240.0,4.676690230383906e-10
300.0,-80.0,260.0,4.3560380480558016e-10
300.0,-80.0,280.0,3.993158374100694e-10
300.0,-80.0,300.0,3.599517947252752e-10
300.0,-80.0,320.0,3.185801745330131e-10
300.0,-80.0,340.0,2.789059209284355e-10
300.0,-70.0,0.0,2.0674749794176956e-10
300.0,-70.0,20.0,2.3658799550909867e-10
300.0,-70.0,40.0,3.06712651543194e-10
300.0,-70.0,60.0,3.8318033866759384e-10
300.0,-70.0,80.0,4.784024922540209e-10
300.0,-70.0,100.0,6.112576018282003e-10
300.0,-70.0,120.0,7.847596781390556e-10
300.0,-70.0,140.0,9.425556364041085e-10
300.0,-70.0,160.0,1.0573596851994435e-09
300.0,-70.0,180.0,1.0805834409848247e-09
300.0,-70.0,200.0,1.0075680502826109e-09
300.0,-70.0,220.0,8.763868660920214e-10
300.0,-70.0,240.0,7.24881471151163e-10
300.0,-70.0,260.0,5.80210420724163e-10
300.0,-70.0,280.0,4.5274085534276696e-10
300.0,-70.0,300.0,3.757821330251634e-10
300.0,-70.0,320.0,3.15008737516699e-10
300.0,-70.0,340.0,2.426418458493733e-10
300.0,-60.0,0.0,1.842179253605947e-10
300.0,-60.0,20.0,2.4931845030780755e-10
300.0,-60.0,40.0,3.6267018527414285e-10
300.0,-60.0,60.0,4.5534732309582585e-10
300.0,-60.0,80.0,5.550271621172812e-10
300.0,-60.0,100.0,7.681874134082965e-10
300.0,-60.0,120.0,1.1198157841089163e-09
300.0,-60.0,140.0,1.536163977967672e-09
300.0,-60.0,160.0,1.885541421530938e-09
300.0,-60.0,180.0,2.0097819964416066e-09
300.0,-60.0,200.0,1.7948755246719906e-09
300.0,-60.0,220.0,1.3363668692561429e-09
300.0,-60.0,240.0,9.034026051964024e-10
300.0,-60.0,260.0,5.892675224161859e-10
300.0,-60.0,280.0,4.176787617517514e-10
300.0,-60.0,300.0,3.351123752860745e-10
300.0,-60.0,320.0,2.5054641694653463e-10
300.0,-60.0,340.0,1.8353709159431966e-10
300.0,-50.0,0.0,1.7870824528417732e-10
300.0,-50.0,20.0,2.705606115384914e-10
300.0,-50.0,40.0,4.3088189334067877e-10
300.0,-50.0,60.0,5.249627493284872e-10
300.0,-50.0,80.0,6.053397161874538e-10
300.0,-50.0,100.0,8.963487887313832e-10
300.0,-50.0,120.0,1.463886584217666e-09
300.0,-50.0,140.0,2.1041547294465283e-09
300.0,-50.0,160.0,2.6174407378888353e-09
300.0,-50.0,180.0,2.8574104296435187e-09
300.0,-50.0,200.0,2.5400333593569234e-09
300.0,-50.0,220.0,1.7180918376629632e-09
300.0,-50.0,240.0,9.373228305168107e-10
300.0,-50.0,260.0,4.691916226429752e-10
300.0,-50.0,280.0,3.2352886966570793e-10
300.0,-50.0,300.0,2.621427794444397e-10
300.0,-50.0,320.0,2.227942736334124e-10
300.0,-50.0,340.0,1.7113770206590246e-10
300.0,-40.0,0.0,1.8453699819527723e-10
300.0,-40.0,20.0,3.1752577684441014e-10
300.0,-40.0,40.0,5.226677048259627e-10
300.0,-40.0,60.0,6.194612860345895e-10
300.0,-40.0,80.0,6.830070713069086e-10
300.0,-40.0,100.0,1.0158005034787574e-09
300.0,-40.0,120.0,1.729270405439477e-09
300.0,-40.0,140.0,2.3304936860046e-09
300.0,-40.0,160.0,2.6525448005125024e-09
300.0,-40.0,180.0,2.9113395912248614e-09
300.0,-40.0,200.0,2.7869749622765252e-09
300.0,-40.0,220.0,1.832460759421707e-09
300.0,-40.0,240.0,7.773146800722453e-10
300.0,-40.0,260.0,4.1139229645736687e-10
300.0,-40.0,280.0,2.6254285951962455e-10
300.0,-40.0,300.0,2.1543605637595856e-10
300.0,-40.0,320.0,1.613161235369764e-10
300.0,-40.0,340.0,1.5237240082796706e-10
300.0,-30.0,0.0,2.0896035543921543e-10
300.0,-30.0,20.0,4.098099290608469e-10
300.0,-30.0,40.0,6.517107507065076e-10
300.0,-30.0,60.0,7.996413170512998e-10
300.0,-30.0,80.0,9.552665746165872e-10
300.0,-30.0,100.0,1.3237850731948687e-09
300.0,-30.0,120.0,2.145948626036492e-09
300.0,-30.0,140.0,2.6284061437794765e-09
300.0,-30.0,160.0,2.5447272416895154e-09
300.0,-30.0,180.0,2.540394861187997e-09
300.0,-30.0,200.0,2.5449309609479986e-09
300.0,-30.0,220.0,1.5786569659644982e-09
300.0,-30.0,240.0,8.140966589846606e-10
300.0,-30.0,260.0,4.2599695412781736e-10
300.0,-30.0,280.0,2.2391943839814642e-10
300.0,-30.0,300.0,1.7747944763609648e-10
300.0,-30.0,320.0,1.315462686133295e-10
300.0,-30.0,340.0,1.2278421408743708e-10
300.0,-20.0,0.0,2.435929401880895e-10
300.0,-20.0,20.0,4.956170744149e-10
300.0,-20.0,40.0,7.015462540759196e-10
300.0,-20.0,60.0,9.39515750565871e-10
300.0,-20.0,80.0,1.419227173612322e-09
300.0,-20.0,100.0,1.9272156465519743e-09
300.0,-20.0,120.0,2.7886296765350255e-09
300.0,-20.0,140.0,3.1837502765579376e-09
300.0,-20.0,160.0,2.765412527753397e-09
300.0,-20.0,180.0,2.1968953089926497e-09
300.0,-20.0,200.0,2.2926197526473897e-09
300.0,-20.0,220.0,1.4959658569642086e-09
300.0,-20.0,240.0,8.985468093984379e-10
300.0,-20.0,260.0,4.28570356484301e-10
300.0,-20.0,280.0,2.0242855981672613e-10
300.0,-20.0,300.0,1.6859461569312893e-10
300.0,-20.0,320.0,1.2012980355967495e-10
300.0,-20.0,340.0,1.0939238242097068e-10
300.0,-10.0,0.0,2.827577075648088e-10
300.0,-10.0,20.0,6.09448714782525e-10
300.0,-10.0,40.0,9.898882203642383e-10
300.0,-10.0,60.0,9.949437785227224e-10
300.0,-10.0,80.0,1.0227009315384077e-09
300.0,-10.0,100.0,1.6287215570594975e-09
300.0,-10.0,120.0,2.3435056227878797e-09
300.0,-10.0,140.0,2.769996480203674e-09
300.0,-10.0,160.0,2.6672658442356248e-09
300.0,-10.0,180.0,2.147771914377937e-09
300.0,-10.0,200.0,1.9632132467896708e-09
300.0,-10.0,220.0,1.4574939958070053e-09
300.0,-10.0,240.0,8.222416094345808e-10
300.0,-10.0,260.0,4.215524081278847e-10
300.0,-10.0,280.0,2.607154562815596e-10
300.0,-10.0,300.0,1.6311554017427668e-10
300.0,-10.0,320.0,1.2339990232133128e-10
300.0,-10.0,340.0,1.1766421271782755e-10
300.0,0.0,0.0,2.8613619338249703e-10
300.0,0.0,20.0,6.477679814807936e-10
300.0,0.0,40.0,1.0252517764987573e-09
300.0,0.0,60.0,9.245903945823231e-10
300.0,0.0,80.0,7.710936623563761e-10
300.0,0.0,100.0,8.991040507958102e-10
300.0,0.0,120.0,1.23288491535952e-09
300.0,0.0,140.0,1.7233978223592288e-09
300.0,0.0,160.0,2.0497266955312025e-09
300.0,0.0,180.0,2.089445693190254e-09
300.0,0.0,200.0,1.7928069681519826e-09
300.0,0.0,220.0,1.5687622091329205e-09
300.0,0.0,240.0,1.004746294020112e-09
300.0,0.0,260.0,5.795488979546165e-10
300.0,0.0,280.0,2.733780779411816e-10
300.0,0.0,300.0,1.8678929343771403e-10
300.0,0.0,320.0,9.532957516558459e-11
300.0,0.0,340.0,1.1806011441638073e-10
300.0,10.0,0.0,2.1239270583516185e-10
300.0,10.0,20.0,5.362620814120805e-10
300.0,10.0,40.0,9.057714844934845e-10
300.0,10.0,60.0,8.173069483466831e-10
300.0,10.0,80.0,5.569456036718086e-10
300.0,10.0,100.0,4.913582565768294e-10
300.0,10.0,120.0,7.078341849313247e-10
300.0,10.0,140.0,1.1985103448406722e-09
300.0,10.0,160.0,1.623380284834111e-09
300.0,10.0,180.0,1.6268702378489152e-09
300.0,10.0,200.0,1.1541624357939867e-09
300.0,10.0,220.0,7.952472522069311e-10
300.0,10.0,240.0,4.573792442926445e-10
300.0,10.0,260.0,2.3887115058555514e-10
300.0,10.0,280.0,1.3847975049976127e-10
300.0,10.0,300.0,1.118701466060052e-10
300.0,10.0,320.0,7.735838817079814e-11
300.0,10.0,340.0,8.000311492712062e-11
300.0,20.0,0.0,1.9411509743124508e-10
300.0,20.0,20.0,5.237946183977381e-10
300.0,20.0,40.0,7.242964379603346e-10
300.0,20.0,60.0,6.602988725530669e-10
300.0,20.0,80.0,5.239640363889317e-10
300.0,20.0,100.0,4.725248145761554e-10
300.0,20.0,120.0,6.459979095139639e-10
300.0,20.0,140.0,9.343980458648104e-10
300.0,20.0,160.0,9.982769160953007e-10
300.0,20.0,180.0,7.365246934759868e-10
300.0,20.0,200.0,4.2799357728059076e-10
300.0,20.0,220.0,2.5945416867140487e-10
300.0,20.0,240.0,1.6785592143299523e-10
300.0,20.0,260.0,9.933389194017291e-11
300.0,20.0,280.0,7.411005011298026e-11
300.0,20.0,300.0,7.178521414678025e-11
300.0,20.0,320.0,4.5950972038476797e-11
300.0,20.0,340.0,5.924805760992162e-11
300.0,30.0,0.0,1.1633697107161188e-10
300.0,30.0,20.0,2.75252747061078e-10
300.0,30.0,40.0,3.079098599960185e-10
300.0,30.0,60.0,2.7137616223184683e-10
300.0,30.0,80.0,2.1714592562706956e-10
300.0,30.0,100.0,1.8482570226284146e-10
300.0,30.0,120.0,2.417906508691496e-10
300.0,30.0,140.0,3.9280365027536217e-10
300.0,30.0,160.0,4.406285647524821e-10
300.0,30.0,180.0,3.342712520361424e-10
300.0,30.0,200.0,2.2603214441260073e-10
300.0,30.0,220.0,1.4808321006064565e-10
300.0,30.0,240.0,8.586761939554832e-11
300.0,30.0,260.0,4.517214845453158e-11
300.0,30.0,280.0,4.09087563027061e-11
300.0,30.0,300.0,4.569020997497454e-11
300.0,30.0,320.0,3.763148899897776e-11
300.0,30.0,340.0,3.8376592760366816e-11
300.0,40.0,0.0,6.576824382818593e-11
300.0,40.0,20.0,1.3962080443939827e-10
300.0,40.0,40.0,1.6390141953388038e-10
300.0,40.0,60.0,1.4445911134687428e-10
300.0,40.0,80.0,1.0963728934613397e-10
300.0,40.0,100.0,8.859285942896802e-11
300.0,40.0,120.0,1.019646251384444e-10
300.0,40.0,140.0,1.553864682522221e-10
300.0,40.0,160.0,2.07276206322582e-10
300.0,40.0,180.0,2.0100595752967195e-10
300.0,40.0,200.0,1.5438255904551584e-10
300.0,40.0,220.0,9.606564442293047e-11
300.0,40.0,240.0,4.367406341786785e-11
300.0,40.0,260.0,2.3383218008031075e-11
300.0,40.0,280.0,2.6690097416018458e-11
300.0,40.0,300.0,3.0548034613744404e-11
300.0,40.0,320.0,2.698692429156018e-11
300.0,40.0,340.0,2.8566888726018593e-11
300.0,50.0,0.0,3.5009417869027366e-11
300.0,50.0,20.0,7.589627399954943e-11
300.0,50.0,40.0,1.0456003055839982e-10
300.0,50.0,60.0,9.839630301650371e-11
300.0,50.0,80.0,8.256232128850522e-11
300.0,50.0,100.0,7.895103486251556e-11
300.0,50.0,120.0,9.129231932927654e-11
300.0,50.0,140.0,1.1308219122089789e-10
300.0,50.0,160.0,1.3760489331604231e-10
300.0,50.0,180.0,1.4103322719095884e-10
300.0,50.0,200.0,1.0653878513659445e-10
300.0,50.0,220.0,5.3156534475893986e-11
300.0,50.0,240.0,2.064503771228005e-11
300.0,50.0,260.0,1.773145456569614e-11
300.0,50.0,280.0,2.5143503494247278e-11
300.0,50.0,300.0,2.6568021680810567e-11
300.0,50.0,320.0,2.1686482974041e-11
300.0,50.0,340.0,1.9838244749943874e-11
300.0,60.0,0.0,2.3877858645865485e-11
300.0,60.0,20.0,4.418888148920025e-11
300.0,60.0,40.0,6.697571893387702e-11
300.0,60.0,60.0,7.405707714380457e-11
300.0,60.0,80.0,7.523973476175391e-11
300.0,60.0,100.0,8.402980761247402e-11
300.0,60.0,120.0,1.0087391471278652e-10
300.0,60.0,140.0,1.1572636611356622e-10
300.0,60.0,160.0,1.1808104531550672e-10
300.0,60.0,180.0,1.0054209844917835e-10
300.0,60.0,200.0,5.923808648731221e-11
300.0,60.0,220.0,2.646544210497092e-11
300.0,60.0,240.0,1.9746449969809732e-11
300.0,60.0,260.0,2.6909699761446222e-11
300.0,60.0,280.0,3.234223909155975e-11
300.0,60.0,300.0,2.87020103833736e-11
300.0,60.0,320.0,2.2437824316977158e-11
300.0,60.0,340.0,1.874154331405642e-11
300.0,70.0,0.0,2.2666122822972614e-11
300.0,70.0,20.0,2.978536592321881e-11
300.0,70.0,40.0,4.112525943016356e-11
300.0,70.0,60.0,5.1780714600389906e-11
300.0,70.0,80.0,6.130975694175927e-11
300.0,70.0,100.0,7.230433352710307e-11
300.0,70.0,120.0,8.391669399019672e-11
300.0,70.0,140.0,8.914516677039053e-11
300.0,70.0,160.0,8.046803860532763e-11
300.0,70.0,180.0,5.889221306987234e-11
300.0,70.0,200.0,4.0736889683851416e-11
300.0,70.0,220.0,3.34158157845057e-11
300.0,70.0,240.0,3.3402829084597817e-11
300.0,70.0,260.0,3.5491471472738335e-11
300.0,70.0,280.0,3.4473556370475154e-11
300.0,70.0,300.0,2.9257768497185194e-11
300.0,70.0,320.0,2.462989895843517e-11
300.0,70.0,340.0,2.173230512624829e-11
300.0,80.0,0.0,2.646976187803277e-11
300.0,80.0,20.0,2.662264079693439e-11
300.0,80.0,40.0,2.932236459973429e-11
300.0,80.0,60.0,3.399572469078775e-11
300.0,80.0,80.0,3.951863812916656e-11
300.0,80.0,100.0,4.479465138871998e-11
300.0,80.0,120.0,4.873217264822234e-11
300.0,80.0,140.0,5.008909169886881e-11
300.0,80.0,160.0,4.85281175456456e-11
300.0,80.0,180.0,4.494687229979067e-11
300.0,80.0,200.0,4.1320523546496095e-11
300.0,80.0,220.0,3.905190320243045e-11
300.0,80.0,240.0,3.8083244849592836e-11
300.0,80.0,260.0,3.720340137019623e-11
300.0,80.0,280.0,3.503407307225064e-11
300.0,80.0,300.0,3.647341895689672e-11
300.0,80.0,320.0,3.2552165768935856e-11
300.0,80.0,340.0,2.874688216613728e-11
320.0,-80.0,0.0,1.0980641018121202e-10
320.0,-80.0,20.0,1.0543982699932392e-10
320.0,-80.0,40.0,1.1142385632840617e-10
320.0,-80.0,60.0,1.2625285031454606e-10
320.0,-80.0,80.0,1.4970141596511265e-10
320.0,-80.0,100.0,1.8133078926009592e-10
320.0,-80.0,120.0,1.9521418297508794e-10
320.0,-80.0,140.0,2.2247438446248286e-10
320.0,-80.0,160.0,2.422092388852617e-10
320.0,-80.0,180.0,2.498172697602738e-10
320.0,-80.0,200.0,2.4537632928764397e-10
320.0,-80.0,220.0,2.333897370911498e-10
320.0,-80.0,240.0,2.2081494301837303e-10
320.0,-80.0,260.0,2.0540559827427913e-10
320.0,-80.0,280.0,1.8710175749167934e-10
320.0,-80.0,300.0,1.6627782826734057e-10
320.0,-80.0,320.0,1.4414448027784917e-10
320.0,-80.0,340.0,1.238099554811198e-10
320.0,-70.0,0.0,8.649219318698684e-11
320.0,-70.0,20.0,1.0156901859258938e-10
320.0,-70.0,40.0,1.3760959936708074e-10
320.0,-70.0,60.0,1.788440219213339e-10
320.0,-70.0,80.0,2.3009455174079424e-10
320.0,-70.0,100.0,2.9970582295711365e-10
320.0,-70.0,120.0,3.879993733195272e-10
320.0,-70.0,140.0,4.636673944900085e-10
320.0,-70.0,160.0,5.141776394298023e-10
320.0,-70.0,180.0,5.207138866564132e-10
320.0,-70.0,200.0,4.84870117338129e-10
320.0,-70.0,220.0,4.241364382051933e-10
320.0,-70.0,240.0,3.5401608688919875e-10
