,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
1783,160.0,-40.000002717183435,160.0,2008.0,17.950109907727597,-68.21326839908632,20167.88125704502,54338.484705755465,19186.214298531973,6215.514080836359,-50457.18467888744,-0.4564382623028035,-3.9872514338711227,-0.4217357340352636,-27.473702046884068,-4.618385193167889,1.3219272367648096,27.99068370387396,5.4338484705755466e-05
1784,180.0,-40.00000270887634,160.0,2008.0,17.920717599245467,-68.2111146968842,19974.99535125224,53813.72989992168,19005.87258657764,6146.319752935509,-49969.16135437112,-0.4513551635235764,-4.000049626912347,-0.4203346801517023,-27.28889316837501,-4.612939705153018,1.2678540836011674,27.786853520944913,5.381372989992169e-05
1785,200.0,-40.00000270061986,160.0,2008.0,17.89160820949284,-68.20897133743324,19784.521804495915,53295.596329336244,18827.730666408635,6078.146180024812,-49487.30428167395,-0.44627399736457957,-4.0111699643078165,-0.4190023628435574,-27.105387000402626,-4.606233787900017,1.2151186541352053,27.58508721808416,5.329559632933625e-05
1786,220.0,-40.00000269241352,160.0,2008.0,17.86277747102236,-68.20683732482752,19596.42474136941,52783.98250352111,18651.75711967918,6010.974878724101,-49011.51850624369,-0.44119479457118355,-4.020682815958291,-0.41773721201423103,-26.9231823291693,-4.598326783344415,1.163683217577489,27.3853558655831,5.278398250352111e-05
1787,240.0,-40.00000268425694,160.0,2008.0,17.834221195839497,-68.20471170279605,19410.66886696839,52278.78872952852,18477.92099860286,5944.787753359017,-48541.710777058346,-0.43611759254749205,-4.0286558508511146,-0.41653769573177085,-26.742277428810795,-4.589275690462631,1.1135113257151934,27.187631033766124,5.2278788729528524e-05
1788,260.0,-40.00000267614962,160.0,2008.0,17.80593527392332,-68.20259355331537,19227.219457989664,51779.91707646814,18306.191820099906,5879.567087073985,-48077.789512000454,-0.4310424347512874,-4.035154144070785,-0.41540231917209247,-26.56267009417855,-4.5791352578988604,1.06456776073207,26.9918847871807,5.1779917076468144e-05
1789,280.0,-40.00000266809113,160.0,2008.0,17.777915671763406,-68.20048199527228,19046.04235390297,51287.27134079938,18136.539559927107,5815.295533149183,-47619.664764024914,-0.42596937013116054,-4.04024027926676,-0.414329623596129,-26.38435767169902,-4.567958072750116,1.0168184855153786,26.798089678427342,5.128727134079938e-05
1790,300.0,-40.00000266008104,160.0,2008.0,17.750158430913103,-68.19837618317382,18867.10394819998,50800.75701237033,17968.934646797403,5751.956106517779,-47167.248188098805,-0.420898452602842,-4.043974446788576,-0.4133181853596788,-26.207337088427458,-4.555794645679233,0.9702305963137775,26.60621874167884,5.080075701237034e-05
1791,320.0,-40.000002652118894,160.0,2008.0,17.722659666560585,-68.19627530590296,18690.371179723516,50320.28124118492,17803.347956494577,5689.532175479792,-46720.45300889224,-0.41582974056231015,-4.04641453768763,-0.41236661495468846,-26.031604879406455,-4.542693492518192,0.9247722776199186,26.41624548593465,5.032028124118493e-05
1792,340.0,-40.000002644204244,160.0,2008.0,17.695415566118093,-68.19417858551883,18515.811524080167,49845.75280488167,17639.75080598883,5628.007453608812,-46279.193989201114,-0.41076329643323445,-4.0476162337743125,-0.4114735560808373,-25.857157213432625,-4.528701212515484,0.8804127591585974,26.228143888052205,4.984575280488167e-05
