ht,lat,lon,0
180.0,50.0,20.0,0.00010190114904538851
180.0,50.0,40.0,0.0006397304401286377
180.0,50.0,60.0,0.0014238435833469891
180.0,50.0,80.0,0.0018571605799354394
180.0,50.0,100.0,0.0018668076953356316
180.0,50.0,120.0,0.001868584765544783
180.0,50.0,140.0,0.0017623012172340755
180.0,50.0,160.0,0.000829538465318229
180.0,50.0,180.0,0.000153702254336744
180.0,50.0,200.0,1.2382781890879273e-05
180.0,50.0,220.0,6.55952091129921e-06
180.0,50.0,240.0,5.6987695426678815e-06
180.0,50.0,260.0,5.375630619496148e-06
180.0,50.0,280.0,5.414182230059127e-06
180.0,50.0,300.0,5.883772436660018e-06
180.0,50.0,320.0,6.577983397645282e-06
180.0,50.0,340.0,7.498885779276288e-06
180.0,60.0,0.0,8.652721792683744e-06
180.0,60.0,20.0,2.9512604806515804e-05
180.0,60.0,40.0,0.0001692837910867861
180.0,60.0,60.0,0.0005369297036876885
180.0,60.0,80.0,0.0008224782449295604
180.0,60.0,100.0,0.0007105630993843118
180.0,60.0,120.0,0.0004424206076001321
180.0,60.0,140.0,0.00025785356784352925
180.0,60.0,160.0,0.00010202181416585112
180.0,60.0,180.0,1.601247870665615e-05
180.0,60.0,200.0,6.9416608967293364e-06
180.0,60.0,220.0,5.8487269997670466e-06
180.0,60.0,240.0,5.478427410569252e-06
180.0,60.0,260.0,5.373254666580202e-06
180.0,60.0,280.0,5.673869891652506e-06
180.0,60.0,300.0,6.35450633394761e-06
180.0,60.0,320.0,6.703710164628295e-06
180.0,60.0,340.0,6.916349969511084e-06
180.0,70.0,0.0,2.9272210990168743e-05
180.0,70.0,20.0,5.511026242144261e-05
180.0,70.0,40.0,0.0001432539919114908
180.0,70.0,60.0,0.0003199467569266027
180.0,70.0,80.0,0.0004254796856386552
180.0,70.0,100.0,0.000332999149010525
180.0,70.0,120.0,0.00015768020651466956
180.0,70.0,140.0,5.47004404091677e-05
180.0,70.0,160.0,1.698594879684368e-05
180.0,70.0,180.0,7.617180200964014e-06
180.0,70.0,200.0,6.268765570612392e-06
180.0,70.0,220.0,5.957886787139036e-06
180.0,70.0,240.0,6.136181343899381e-06
180.0,70.0,260.0,1.4679629201606105e-05
180.0,70.0,280.0,2.8904640809815936e-05
180.0,70.0,300.0,4.0644744154026864e-05
180.0,70.0,320.0,3.807260997382121e-05
180.0,70.0,340.0,2.8675202855859246e-05
180.0,80.0,0.0,0.00012301171789807204
180.0,80.0,20.0,0.0001173103312868967
180.0,80.0,40.0,0.00012317485301469575
180.0,80.0,60.0,0.00012879967047078533
180.0,80.0,80.0,0.0001241130107329402
180.0,80.0,100.0,0.00010510330987064374
180.0,80.0,120.0,7.8137496582881e-05
180.0,80.0,140.0,5.3419265671467855e-05
180.0,80.0,160.0,3.60425189715464e-05
180.0,80.0,180.0,2.8918196199565217e-05
180.0,80.0,200.0,2.977274921401788e-05
180.0,80.0,220.0,3.7977478045107974e-05
180.0,80.0,240.0,5.67858945049428e-05
180.0,80.0,260.0,8.697660768156098e-05
180.0,80.0,280.0,0.00012111289370476665
180.0,80.0,300.0,0.00014903214321275224
180.0,80.0,320.0,0.0001556180222832747
180.0,80.0,340.0,0.0001409499445815256
200.0,-80.0,0.0,0.0012832287251523626
200.0,-80.0,20.0,0.0013870720998629407
200.0,-80.0,40.0,0.0013923746009242457
200.0,-80.0,60.0,0.0013738916060161055
200.0,-80.0,80.0,0.0013685527996804225
200.0,-80.0,100.0,0.0013720068824574685
200.0,-80.0,120.0,0.0013713892895439218
200.0,-80.0,140.0,0.00134969653612383
200.0,-80.0,160.0,0.001292108777674111
200.0,-80.0,180.0,0.0011957803474575337
200.0,-80.0,200.0,0.0010733984014465402
200.0,-80.0,220.0,0.0009449017407215172
200.0,-80.0,240.0,0.0008270131527113092
200.0,-80.0,260.0,0.0007345499516242876
200.0,-80.0,280.0,0.0006890736281774286
200.0,-80.0,300.0,0.0007198521432060459
200.0,-80.0,320.0,0.0008516193610948857
200.0,-80.0,340.0,0.0010703804280072684
200.0,-70.0,0.0,0.0018442969712468087
200.0,-70.0,20.0,0.0017503540558940602
200.0,-70.0,40.0,0.0015457191056542422
200.0,-70.0,60.0,0.001538415030771608
200.0,-70.0,80.0,0.001597745018161695
200.0,-70.0,100.0,0.0016485331817237313
200.0,-70.0,120.0,0.0017108164456752864
200.0,-70.0,140.0,0.0017482104900420688
200.0,-70.0,160.0,0.0016892842160795103
200.0,-70.0,180.0,0.0015064834830426455
200.0,-70.0,200.0,0.00124252507702752
200.0,-70.0,220.0,0.000958355459100614
200.0,-70.0,240.0,0.0006894298965887055
200.0,-70.0,260.0,0.00046115704025378735
200.0,-70.0,280.0,0.00032845859939315675
200.0,-70.0,300.0,0.00035133715284119127
200.0,-70.0,320.0,0.0006524065530545066
200.0,-70.0,340.0,0.0013607103395526863
200.0,-60.0,0.0,0.0017154219220033666
200.0,-60.0,20.0,0.0017418811707590042
200.0,-60.0,40.0,0.0018290069089916474
200.0,-60.0,60.0,0.002030530310533969
200.0,-60.0,80.0,0.0021133095050972998
200.0,-60.0,100.0,0.0020470874154423194
200.0,-60.0,120.0,0.0020422625199255097
200.0,-60.0,140.0,0.002106392244244004
200.0,-60.0,160.0,0.0020684530310389635
200.0,-60.0,180.0,0.0018832783849176355
200.0,-60.0,200.0,0.0015298344940831614
200.0,-60.0,220.0,0.0011027118358854994
200.0,-60.0,240.0,0.0007177996856032602
200.0,-60.0,260.0,0.00044451791787547784
200.0,-60.0,280.0,0.0003631347572675148
200.0,-60.0,300.0,0.0004866684421664322
200.0,-60.0,320.0,0.000985237009004651
200.0,-60.0,340.0,0.001622575579415345
200.0,-50.0,0.0,0.0013405023229476302
200.0,-50.0,20.0,0.001772211807639279
200.0,-50.0,40.0,0.0021061000256861586
200.0,-50.0,60.0,0.0025636067001354483
200.0,-50.0,80.0,0.0029052560045334753
200.0,-50.0,100.0,0.0028396851426134443
200.0,-50.0,120.0,0.002647998375240177
200.0,-50.0,140.0,0.002547855570109884
200.0,-50.0,160.0,0.0025717662879804516
200.0,-50.0,180.0,0.002487729143636421
200.0,-50.0,200.0,0.002050024937058584
200.0,-50.0,220.0,0.0013944831807861295
200.0,-50.0,240.0,0.0008108352174945686
200.0,-50.0,260.0,0.0003131296492232306
200.0,-50.0,280.0,0.0003645817801341654
200.0,-50.0,300.0,0.0002734944266058871
200.0,-50.0,320.0,0.0005159225608742743
200.0,-50.0,340.0,0.00096290765556379
200.0,-40.0,0.0,0.0012185922281303808
200.0,-40.0,20.0,0.00194108481210548
200.0,-40.0,40.0,0.0023778239714054195
200.0,-40.0,60.0,0.002879083138411166
200.0,-40.0,80.0,0.0037931119680840704
200.0,-40.0,100.0,0.004109062829917909
200.0,-40.0,120.0,0.003792315391670363
200.0,-40.0,140.0,0.0034590213745691297
200.0,-40.0,160.0,0.003559517925761118
200.0,-40.0,180.0,0.003481705685264875
200.0,-40.0,200.0,0.002731339808847989
200.0,-40.0,220.0,0.001454528333012398
200.0,-40.0,240.0,0.00028888262777692866
200.0,-40.0,260.0,0.00044010682243224704
200.0,-40.0,280.0,0.00048523201274968883
200.0,-40.0,300.0,0.00023654850943948314
200.0,-40.0,320.0,0.0002130085943289863
200.0,-40.0,340.0,0.0005783849810981759
200.0,-30.0,0.0,0.0011681038003885128
200.0,-30.0,20.0,0.0022201695573866977
200.0,-30.0,40.0,0.002666649676077123
200.0,-30.0,60.0,0.002701815960293374
200.0,-30.0,80.0,0.004049042395742286
200.0,-30.0,100.0,0.005118052889893214
200.0,-30.0,120.0,0.0048192341745033705
200.0,-30.0,140.0,0.004450734514139228
200.0,-30.0,160.0,0.004707239328147088
200.0,-30.0,180.0,0.004492642859080556
200.0,-30.0,200.0,0.0030001324279528147
200.0,-30.0,220.0,0.000752988903404157
200.0,-30.0,240.0,0.00028961602786818245
200.0,-30.0,260.0,0.0006687019952312477
200.0,-30.0,280.0,0.0005354320530227858
200.0,-30.0,300.0,0.00032077913035916973
200.0,-30.0,320.0,0.0001942998224399194
200.0,-30.0,340.0,0.0004147358738857714
200.0,-20.0,0.0,0.0013196731241061424
200.0,-20.0,20.0,0.0027522995294450617
200.0,-20.0,40.0,0.0028558474175160325
200.0,-20.0,60.0,0.0018387991930995848
200.0,-20.0,80.0,0.0022933950702978107
200.0,-20.0,100.0,0.0034265871066038525
200.0,-20.0,120.0,0.0038731168616453478
200.0,-20.0,140.0,0.004226137255660858
200.0,-20.0,160.0,0.004468445792393659
200.0,-20.0,180.0,0.004009222707695858
200.0,-20.0,200.0,0.0021577991697691724
200.0,-20.0,220.0,0.00041561721600601214
200.0,-20.0,240.0,0.0004796834457361334
200.0,-20.0,260.0,0.0004076788649613806
200.0,-20.0,280.0,0.00027146579832346655
200.0,-20.0,300.0,0.0003696716080178829
200.0,-20.0,320.0,0.0002999707139005659
200.0,-20.0,340.0,0.00045482043615189746
200.0,-10.0,0.0,0.0020100360410110715
200.0,-10.0,20.0,0.0037479701707868913
200.0,-10.0,40.0,0.0030489406628035473
200.0,-10.0,60.0,0.001508162103705054
200.0,-10.0,80.0,0.001439465805013325
200.0,-10.0,100.0,0.0019582462324186298
200.0,-10.0,120.0,0.003014139638765201
200.0,-10.0,140.0,0.003712492828856475
200.0,-10.0,160.0,0.003600800413061158
200.0,-10.0,180.0,0.003035316459413542
200.0,-10.0,200.0,0.001647356773714596
200.0,-10.0,220.0,0.0005632155162419571
200.0,-10.0,240.0,0.00015636259289844345
200.0,-10.0,260.0,3.8920347611080166e-05
200.0,-10.0,280.0,4.986958491049295e-05
200.0,-10.0,300.0,0.0001414972322445771
200.0,-10.0,320.0,0.000506371326239397
200.0,-10.0,340.0,0.0007654600808460253
200.0,0.0,0.0,0.002691818305103541
200.0,0.0,20.0,0.0042809000475991345
200.0,0.0,40.0,0.003996182644492075
200.0,0.0,60.0,0.002981316938730276
200.0,0.0,80.0,0.002278795883307325
200.0,0.0,100.0,0.0026062008504703373
200.0,0.0,120.0,0.003737861784814365
200.0,0.0,140.0,0.0047049989824251145
200.0,0.0,160.0,0.005118965402229247
200.0,0.0,180.0,0.0047861781967765485
200.0,0.0,200.0,0.0023980195565146425
200.0,0.0,220.0,0.0004243479542570901
200.0,0.0,240.0,4.407594552421087e-05
200.0,0.0,260.0,3.96851600057368e-05
200.0,0.0,280.0,5.382137201248769e-05
200.0,0.0,300.0,9.795738285654445e-05
200.0,0.0,320.0,0.00043139339244323304
200.0,0.0,340.0,0.0012297321898189037
200.0,10.0,0.0,0.002169633070208066
200.0,10.0,20.0,0.004315160144854303
200.0,10.0,40.0,0.005498555533766419
200.0,10.0,60.0,0.004628429288433986
200.0,10.0,80.0,0.003510354184004129
200.0,10.0,100.0,0.003302631198127225
200.0,10.0,120.0,0.004372653087748947
200.0,10.0,140.0,0.006458759313400902
200.0,10.0,160.0,0.006662006364487284
200.0,10.0,180.0,0.002989191386654199
200.0,10.0,200.0,0.0005521248897400313
200.0,10.0,220.0,6.763547832706411e-05
200.0,10.0,240.0,2.854872201071852e-05
200.0,10.0,260.0,2.3545571207365833e-05
200.0,10.0,280.0,2.637144357516321e-05
200.0,10.0,300.0,4.687707650114416e-05
200.0,10.0,320.0,0.00011955154850384027
200.0,10.0,340.0,0.0008235455762685673
200.0,20.0,0.0,0.0003451159286509463
200.0,20.0,20.0,0.0015179477706041922
200.0,20.0,40.0,0.003930997650067979
200.0,20.0,60.0,0.004115950254861766
200.0,20.0,80.0,0.002067707656860073
200.0,20.0,100.0,0.0015136987089849738
200.0,20.0,120.0,0.0024045408780201433
200.0,20.0,140.0,0.004113201323606866
200.0,20.0,160.0,0.004271657639032395
200.0,20.0,180.0,0.0017231601595177695
200.0,20.0,200.0,0.00023400718478500598
200.0,20.0,220.0,2.9127095527686257e-05
200.0,20.0,240.0,1.9201803271423625e-05
200.0,20.0,260.0,1.5136907987777397e-05
200.0,20.0,280.0,1.7096035465378583e-05
200.0,20.0,300.0,2.809303473734015e-05
200.0,20.0,320.0,3.188167563776435e-05
200.0,20.0,340.0,6.1886611636728e-05
200.0,30.0,0.0,0.00010001387703367472
200.0,30.0,20.0,0.0012549674943945815
200.0,30.0,40.0,0.004704646249753867
200.0,30.0,60.0,0.005304033716329233
200.0,30.0,80.0,0.0033065091277456565
200.0,30.0,100.0,0.0025699233948174153
200.0,30.0,120.0,0.003608095407686646
200.0,30.0,140.0,0.004449059111046407
200.0,30.0,160.0,0.0033797893398670696
200.0,30.0,180.0,0.0011444169909883748
200.0,30.0,200.0,0.00013304478924629315
200.0,30.0,220.0,2.6755704782016673e-05
200.0,30.0,240.0,1.3908704142501815e-05
200.0,30.0,260.0,1.0256732080941896e-05
200.0,30.0,280.0,1.1681914345785592e-05
200.0,30.0,300.0,1.8605480430505155e-05
200.0,30.0,320.0,2.03893774191992e-05
200.0,30.0,340.0,2.184222792344241e-05
200.0,40.0,0.0,6.576654951129995e-05
200.0,40.0,20.0,0.0009017507216144572
200.0,40.0,40.0,0.0033601817724813196
200.0,40.0,60.0,0.004620648714050496
200.0,40.0,80.0,0.004340708721613431
200.0,40.0,100.0,0.004183857423721784
200.0,40.0,120.0,0.004574359963437379
200.0,40.0,140.0,0.00430427309303409
200.0,40.0,160.0,0.002434196118047824
200.0,40.0,180.0,0.0007018114394829584
200.0,40.0,200.0,0.00010721756847311717
200.0,40.0,220.0,1.9878108732093602e-05
200.0,40.0,240.0,9.130718819206871e-06
200.0,40.0,260.0,7.562741121574138e-06
200.0,40.0,280.0,8.752141378088681e-06
200.0,40.0,300.0,1.280368230607629e-05
200.0,40.0,320.0,1.5091832495555944e-05
200.0,40.0,340.0,1.64600666364136e-05
200.0,50.0,0.0,2.6219775212578213e-05
200.0,50.0,20.0,0.0002830242807404382
200.0,50.0,40.0,0.001351503679425625
200.0,50.0,60.0,0.0026947924438455307
200.0,50.0,80.0,0.0034054263842604204
200.0,50.0,100.0,0.0034103156423985863
200.0,50.0,120.0,0.0032823645072565725
200.0,50.0,140.0,0.0029614014877598037
200.0,50.0,160.0,0.0016643281416418086
200.0,50.0,180.0,0.0004145465468521713
200.0,50.0,200.0,4.5904051070621446e-05
200.0,50.0,220.0,1.0143595187576356e-05
200.0,50.0,240.0,6.935496185849264e-06
200.0,50.0,260.0,6.703553172355007e-06
200.0,50.0,280.0,8.174023861558855e-06
200.0,50.0,300.0,1.1179710392321563e-05
200.0,50.0,320.0,1.2410197292925932e-05
200.0,50.0,340.0,1.2434932627215813e-05
200.0,60.0,0.0,1.735057568077723e-05
200.0,60.0,20.0,8.245470090963123e-05
200.0,60.0,40.0,0.00043529236765085566
200.0,60.0,60.0,0.0011890703649314728
200.0,60.0,80.0,0.001757720316027083
200.0,60.0,100.0,0.0016077925736681248
200.0,60.0,120.0,0.0010934914658266496
200.0,60.0,140.0,0.0006887081540647811
200.0,60.0,160.0,0.00031998877047615797
200.0,60.0,180.0,5.7671469828539914e-05
200.0,60.0,200.0,1.1759545473122106e-05
200.0,60.0,220.0,7.5402717530122404e-06
200.0,60.0,240.0,6.966801515317299e-06
200.0,60.0,260.0,8.419953574470781e-06
200.0,60.0,280.0,1.4058861277799514e-05
200.0,60.0,300.0,2.3175082963427717e-05
200.0,60.0,320.0,2.069884372889175e-05
200.0,60.0,340.0,1.4198472681286136e-05
200.0,70.0,0.0,8.722664434651497e-05
200.0,70.0,20.0,0.0001398721811237742
200.0,70.0,40.0,0.0003477207034894851
200.0,70.0,60.0,0.0007074096087764145
200.0,70.0,80.0,0.0009446895527525757
200.0,70.0,100.0,0.0008066930666922077
200.0,70.0,120.0,0.0004416933202106456
200.0,70.0,140.0,0.00016247446651860547
200.0,70.0,160.0,4.383237847994958e-05
200.0,70.0,180.0,1.5644017056919927e-05
200.0,70.0,200.0,1.0787180955817667e-05
200.0,70.0,220.0,1.0791076750448594e-05
200.0,70.0,240.0,1.7259362172655603e-05
200.0,70.0,260.0,7.101705352630047e-05
200.0,70.0,280.0,0.0001681432747788515
200.0,70.0,300.0,0.0002416629055468888
200.0,70.0,320.0,0.0002068534330997612
200.0,70.0,340.0,0.00012210898605682701
200.0,80.0,0.0,0.0005737473554260174
200.0,80.0,20.0,0.0005719422794714353
200.0,80.0,40.0,0.0006273622469971102
200.0,80.0,60.0,0.000695138220016751
200.0,80.0,80.0,0.0007189877391627539
200.0,80.0,100.0,0.0006537622721553163
200.0,80.0,120.0,0.0005116002643318966
200.0,80.0,140.0,0.0003517948735941436
200.0,80.0,160.0,0.00022650919033514444
200.0,80.0,180.0,0.0001751236815786193
200.0,80.0,200.0,0.00018157299533272834
200.0,80.0,220.0,0.0002418440916035162
200.0,80.0,240.0,0.00036706729997854797
200.0,80.0,260.0,0.0005349535561980125
200.0,80.0,280.0,0.0006777468067685192
200.0,80.0,300.0,0.0007447075700760123
200.0,80.0,320.0,0.0007150349468920315
200.0,80.0,340.0,0.0006356142930239318
220.0,-80.0,0.0,0.0016028186601286546
220.0,-80.0,20.0,0.0016159936133354686
220.0,-80.0,40.0,0.0015702367226345234
220.0,-80.0,60.0,0.001533563346743361
220.0,-80.0,80.0,0.0015283528257695371
220.0,-80.0,100.0,0.0015540252266132437
220.0,-80.0,120.0,0.0015934801527947415
220.0,-80.0,140.0,0.0016195231643595042
220.0,-80.0,160.0,0.0016074078438167187
220.0,-80.0,180.0,0.0015471172381075007
220.0,-80.0,200.0,0.001448490224664142
220.0,-80.0,220.0,0.0013325821471382416
220.0,-80.0,240.0,0.001218284101185528
220.0,-80.0,260.0,0.001123079369571252
220.0,-80.0,280.0,0.0010754738365286835
220.0,-80.0,300.0,0.0011141920244278154
220.0,-80.0,320.0,0.001259610820171731
220.0,-80.0,340.0,0.001463469983884455
220.0,-70.0,0.0,0.0020776245482652025
220.0,-70.0,20.0,0.0020186230115653075
220.0,-70.0,40.0,0.0018994564992073555
220.0,-70.0,60.0,0.001877274624540765
220.0,-70.0,80.0,0.0019062894084008511
220.0,-70.0,100.0,0.0019676953069001023
220.0,-70.0,120.0,0.0020735699850905893
220.0,-70.0,140.0,0.002175258558633117
220.0,-70.0,160.0,0.002193049945450855
220.0,-70.0,180.0,0.002056601657253795
220.0,-70.0,200.0,0.0017938665970957514
220.0,-70.0,220.0,0.001475498421674244
220.0,-70.0,240.0,0.00114254080995504
220.0,-70.0,260.0,0.0008243344993988846
220.0,-70.0,280.0,0.0006183398427402202
220.0,-70.0,300.0,0.0006512061747239525
220.0,-70.0,320.0,0.00107653855637916
220.0,-70.0,340.0,0.0018249181416208889
220.0,-60.0,0.0,0.0021112404152919956
220.0,-60.0,20.0,0.002192487575699392
220.0,-60.0,40.0,0.0023050275405797683
220.0,-60.0,60.0,0.002435556679978883
220.0,-60.0,80.0,0.002469354559943885
220.0,-60.0,100.0,0.0024822004258894482
220.0,-60.0,120.0,0.0025785823647020813
220.0,-60.0,140.0,0.0027602785283305188
220.0,-60.0,160.0,0.0028376361214095414
220.0,-60.0,180.0,0.0027061566363954957
220.0,-60.0,200.0,0.0023201578274688363
220.0,-60.0,220.0,0.0017862147575997535
220.0,-60.0,240.0,0.0012557019522699668
220.0,-60.0,260.0,0.0008351087977491698
220.0,-60.0,280.0,0.0006934433428000445
220.0,-60.0,300.0,0.000871491920217697
220.0,-60.0,320.0,0.0014972785266071482
220.0,-60.0,340.0,0.002045474365141368
220.0,-50.0,0.0,0.0018394232082178943
220.0,-50.0,20.0,0.002337386867096176
220.0,-50.0,40.0,0.0027407970600855586
220.0,-50.0,60.0,0.003110030908806939
220.0,-50.0,80.0,0.00328313003216479
220.0,-50.0,100.0,0.003360500796669493
220.0,-50.0,120.0,0.0033924097279119402
220.0,-50.0,140.0,0.0034571851221917114
220.0,-50.0,160.0,0.0036204852907057885
220.0,-50.0,180.0,0.0036443036099230506
220.0,-50.0,200.0,0.003175034991334854
220.0,-50.0,220.0,0.002327623847232691
220.0,-50.0,240.0,0.0015131822218057258
220.0,-50.0,260.0,0.0007061216074115344
220.0,-50.0,280.0,0.0007964720688057492
220.0,-50.0,300.0,0.000559524055181474
220.0,-50.0,320.0,0.0008964998661148001
220.0,-50.0,340.0,0.001428926640991431
220.0,-40.0,0.0,0.0017326942712047532
220.0,-40.0,20.0,0.0025909862401664136
220.0,-40.0,40.0,0.0031939975511421034
220.0,-40.0,60.0,0.0037221746645422
220.0,-40.0,80.0,0.00439160066030641
220.0,-40.0,100.0,0.004794228005584264
220.0,-40.0,120.0,0.004826901915841776
220.0,-40.0,140.0,0.004655490462499181
220.0,-40.0,160.0,0.00488312663063812
220.0,-40.0,180.0,0.0049792390754901765
220.0,-40.0,200.0,0.004236918068863591
220.0,-40.0,220.0,0.0026184982781631274
220.0,-40.0,240.0,0.00071851957495765
220.0,-40.0,260.0,0.001029740487028825
220.0,-40.0,280.0,0.0010831688669347345
220.0,-40.0,300.0,0.0005526103638593202
220.0,-40.0,320.0,0.0004509088685858657
220.0,-40.0,340.0,0.0009618616056114276
220.0,-30.0,0.0,0.0017039427799604085
220.0,-30.0,20.0,0.002980939813128083
220.0,-30.0,40.0,0.003699549372689021
220.0,-30.0,60.0,0.0038965392514558324
220.0,-30.0,80.0,0.005367558294970418
220.0,-30.0,100.0,0.006594226784851227
220.0,-30.0,120.0,0.006589313214805641
220.0,-30.0,140.0,0.006195849764871521
220.0,-30.0,160.0,0.006390518653257053
220.0,-30.0,180.0,0.006222253864046757
220.0,-30.0,200.0,0.004671332700299778
220.0,-30.0,220.0,0.0016117618530905999
220.0,-30.0,240.0,0.0007351888730668203
220.0,-30.0,260.0,0.0014827685466012666
220.0,-30.0,280.0,0.0011711661713227784
220.0,-30.0,300.0,0.0007263389025851688
220.0,-30.0,320.0,0.000431347669856014
220.0,-30.0,340.0,0.0007388503678961762
220.0,-20.0,0.0,0.0019080533243947526
220.0,-20.0,20.0,0.0036757057487177775
220.0,-20.0,40.0,0.004132424218746879
220.0,-20.0,60.0,0.0030244330627677307
220.0,-20.0,80.0,0.003796247358710397
220.0,-20.0,100.0,0.005493649274527919
220.0,-20.0,120.0,0.006169066035336113
220.0,-20.0,140.0,0.006485090591261097
220.0,-20.0,160.0,0.006511459446300773
220.0,-20.0,180.0,0.005779688497787492
220.0,-20.0,200.0,0.003555941130135701
220.0,-20.0,220.0,0.0009987731710690434
220.0,-20.0,240.0,0.0011908591608738508
220.0,-20.0,260.0,0.0010289551415678447
220.0,-20.0,280.0,0.0007239304689049787
220.0,-20.0,300.0,0.0008402088418284761
220.0,-20.0,320.0,0.0006262828837588244
220.0,-20.0,340.0,0.0007962973180581605
220.0,-10.0,0.0,0.0026427446499989013
220.0,-10.0,20.0,0.004777892986857783
220.0,-10.0,40.0,0.004379099528910138
220.0,-10.0,60.0,0.0024591639413626388
220.0,-10.0,80.0,0.002212649391553656
220.0,-10.0,100.0,0.0033152649286859502
220.0,-10.0,120.0,0.004820866164182851
220.0,-10.0,140.0,0.005668792631780384
220.0,-10.0,160.0,0.005291899905102187
220.0,-10.0,180.0,0.00445422761252241
220.0,-10.0,200.0,0.002769833231829864
220.0,-10.0,220.0,0.001282486473220749
220.0,-10.0,240.0,0.0005342298699965016
220.0,-10.0,260.0,0.00016877300279747549
220.0,-10.0,280.0,0.0002354884036935965
220.0,-10.0,300.0,0.000464320354655589
220.0,-10.0,320.0,0.000979027276832486
220.0,-10.0,340.0,0.0012035109870299722
220.0,0.0,0.0,0.003281824562482542
220.0,0.0,20.0,0.00522200663381059
220.0,0.0,40.0,0.005183077640043165
220.0,0.0,60.0,0.0040401329527084955
220.0,0.0,80.0,0.0032477022269495424
220.0,0.0,100.0,0.0037014904647379243
220.0,0.0,120.0,0.005070134674755783
220.0,0.0,140.0,0.006229603536236701
220.0,0.0,160.0,0.0066014855208616635
220.0,0.0,180.0,0.006236979038134215
220.0,0.0,200.0,0.003781817319969773
220.0,0.0,220.0,0.0011911433623981867
220.0,0.0,240.0,0.00016807775796813946
220.0,0.0,260.0,0.0001551852196183172
220.0,0.0,280.0,0.00022411173655917285
220.0,0.0,300.0,0.00037606881598800456
220.0,0.0,320.0,0.0008741028292327658
220.0,0.0,340.0,0.001753842037422423
220.0,10.0,0.0,0.0026132162998539167
220.0,10.0,20.0,0.005039270963099777
220.0,10.0,40.0,0.0066809230315614055
220.0,10.0,60.0,0.0058447596099845825
220.0,10.0,80.0,0.004460457938611342
220.0,10.0,100.0,0.004197642145050969
220.0,10.0,120.0,0.005508389269892692
220.0,10.0,140.0,0.0079150367161815
220.0,10.0,160.0,0.00844830664668345
220.0,10.0,180.0,0.004895892353849118
220.0,10.0,200.0,0.0014571543273357236
220.0,10.0,220.0,0.00027763196200669585
220.0,10.0,240.0,8.153032472940106e-05
220.0,10.0,260.0,6.439328991519605e-05
220.0,10.0,280.0,8.662525334725144e-05
220.0,10.0,300.0,0.00018262952317592892
220.0,10.0,320.0,0.00037638499104684117
220.0,10.0,340.0,0.0012219189844436867
220.0,20.0,0.0,0.000802565795411616
220.0,20.0,20.0,0.0029407810847577993
220.0,20.0,40.0,0.0066912598003223385
220.0,20.0,60.0,0.006989726338517424
220.0,20.0,80.0,0.004093628221714974
220.0,20.0,100.0,0.003214047537721608
220.0,20.0,120.0,0.004822531330607732
220.0,20.0,140.0,0.007368523019147756
220.0,20.0,160.0,0.007259212444663441
220.0,20.0,180.0,0.0033713025645923087
220.0,20.0,200.0,0.0006890114903177438
220.0,20.0,220.0,9.627430801100684e-05
220.0,20.0,240.0,4.7367878236639786e-05
220.0,20.0,260.0,3.186620879937307e-05
220.0,20.0,280.0,4.234947295143714e-05
220.0,20.0,300.0,0.00010037395552643166
220.0,20.0,320.0,0.00010867660221101179
220.0,20.0,340.0,0.00020496225106371395
220.0,30.0,0.0,0.0003056978699682591
220.0,30.0,20.0,0.0024120716616604417
220.0,30.0,40.0,0.006354999748812633
220.0,30.0,60.0,0.007105132467348825
220.0,30.0,80.0,0.005426969226217902
220.0,30.0,100.0,0.004609600608839411
220.0,30.0,120.0,0.006036772279683445
220.0,30.0,140.0,0.0071504113965377425
220.0,30.0,160.0,0.005512584947260223
220.0,30.0,180.0,0.002249772168741358
220.0,30.0,200.0,0.000418606674531224
220.0,30.0,220.0,9.426615304614941e-05
220.0,30.0,240.0,2.9739344022909645e-05
220.0,30.0,260.0,1.6899291660217233e-05
220.0,30.0,280.0,2.2688606439036287e-05
220.0,30.0,300.0,5.544004953173795e-05
220.0,30.0,320.0,5.777982061846239e-05
220.0,30.0,340.0,5.841260428919587e-05
220.0,40.0,0.0,0.00020469988345232415
220.0,40.0,20.0,0.0016461905805488348
220.0,40.0,40.0,0.00435595108506359
220.0,40.0,60.0,0.0057398520874761
220.0,40.0,80.0,0.005726776576853523
220.0,40.0,100.0,0.005394084996422882
220.0,40.0,120.0,0.005277293481629068
220.0,40.0,140.0,0.005136773015520247
220.0,40.0,160.0,0.0036856117745444916
220.0,40.0,180.0,0.0014605802377188797
220.0,40.0,200.0,0.0003407770840917807
220.0,40.0,220.0,6.41443882020134e-05
220.0,40.0,240.0,1.4138002434059445e-05
220.0,40.0,260.0,1.025217958578116e-05
220.0,40.0,280.0,1.4246113616549996e-05
220.0,40.0,300.0,3.0134542902701605e-05
220.0,40.0,320.0,3.730080052371575e-05
220.0,40.0,340.0,3.920624476493159e-05
220.0,50.0,0.0,8.553968062583584e-05
220.0,50.0,20.0,0.0006206049761697603
220.0,50.0,40.0,0.0022387130809437047
220.0,50.0,60.0,0.003966996796489519
220.0,50.0,80.0,0.004841549730701572
220.0,50.0,100.0,0.004828063211555082
220.0,50.0,120.0,0.004442098794254224
220.0,50.0,140.0,0.0038071378123761975
220.0,50.0,160.0,0.0025695074648069555
220.0,50.0,180.0,0.0009342651747397563
220.0,50.0,200.0,0.00016828017950066743
220.0,50.0,220.0,1.7695830365829443e-05
