,Latitude,Longitude,Altitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
2355,-45.00000280563739,-70.0,50.0,2008.0,8.850000501790777,-44.04018476832489,19537.673648526787,27178.977349574925,19305.067845579302,3005.83550346956,-18893.811636945276,6.063203876577848,-64.61205859480219,3.160602064137335,-65.43830880226648,-58.251167410608005,-44.638297335708025,27.219216095114366,2.7178977349574928e-05
2356,-45.00000280127222,-70.0,60.0,2008.0,8.821254936234675,-44.08299348754233,19456.981114124323,27086.303716973645,19226.835390250515,2983.7752850375496,-18843.930985140807,6.045870759922734,-64.25228495898507,3.161434676065163,-65.04377931728719,-57.95761060204568,-44.31089660936169,27.0511405170877,2.7086303716973647e-05
2357,-45.000002796920654,-70.0,70.0,2008.0,8.792654417410574,-44.12542997862265,19376.697874424048,26993.911099430843,19148.98266548779,2961.905365395317,-18794.010107671707,6.028682018182875,-63.89508910109289,3.1622531014646245,-64.65208549166474,-57.66578334015047,-43.9867200978244,26.88401928534358,2.6993911099430846e-05
2358,-45.00000279258262,-70.0,80.0,2008.0,8.764197832122044,-44.167498859935336,19296.821902396045,26901.800576713656,19071.50804392965,2940.2238797612517,-18744.053423325473,6.011635978378218,-63.54044786518877,3.1630575759067403,-64.2632036740615,-57.37567542803026,-43.665728235598,26.717850065121265,2.690180057671366e-05
2359,-45.00000278825797,-70.0,90.0,2008.0,8.735884080327219,-44.20920467614014,19217.3511714557,26809.973175933017,18994.409892605963,2918.7289834313897,-18694.06525203114,5.994730990002555,-63.18833836474459,3.163848330303557,-63.87711044697483,-57.08727670911051,-43.347882025785395,26.552630430163205,2.6809973175933018e-05
2360,-45.00000278394671,-70.0,100.0,2008.0,8.707712074912193,-44.25055189962935,19138.283655807794,26718.429872727134,18917.686573385123,2897.4188515511464,-18644.049816863237,5.977965424694376,-62.83873797837453,3.164625591028057,-63.49378262368949,-56.800577067430964,-43.03314303100395,26.388357866118703,2.6718429872727137e-05
2361,-45.00000277964875,-70.0,110.0,2008.0,8.679680741469308,-44.291544931936244,19059.617330779045,26627.171592421528,18841.33644340771,2876.291678889594,-18594.011246004105,5.961337675912644,-62.49162434566122,3.1653895800303626,-63.11319724529078,-56.5155664279348,-42.72147336445284,26.225029773849894,2.662717159242153e-05
2362,-45.00000277536401,-70.0,120.0,2008.0,8.651789018080738,-44.332188105111534,18981.350173138922,26536.199211165753,18765.35785550644,2855.345679616336,-18543.953574665597,5.944846158617667,-62.1469753630681,3.166140514949976,-62.73533157773502,-56.23223475674618,-42.41283568113174,26.062643472644524,2.6536199211165753e-05
2363,-45.00000277109254,-70.0,130.0,2008.0,8.624035855106515,-44.37248568306759,18903.480161409956,26445.513557047976,18689.749158613755,2834.5790870808733,-18493.880746971103,5.928489308956784,-61.80476917993883,3.166878609224579,-62.36016310897695,-55.95057206143914,-42.10719316920775,25.901196203337296,2.6445513557047977e-05
2364,-45.00000276683414,-70.0,140.0,2008.0,8.596420214977535,-44.41244186289233,18826.00527616672,26355.115411186718,18614.50869815614,2813.990153594466,-18443.796617798474,5.912265583955086,-61.46498419458025,3.1676040721953274,-61.987669546152155,-55.67056839129677,-41.80450954152943,25.74068513134189,2.635511541118672e-05
2365,-45.00000276258882,-70.0,150.0,2008.0,8.568941071992732,-44.45206077613271,18748.92350032493,26265.00550880134,18539.634816436817,2793.5771502144344,-18393.704954585093,5.8961734612107035,-61.12759905042634,3.1683171092087714,-61.61782881281222,-55.3922138375605,-41.504749027283765,25.581107349596913,2.626500550880134e-05
2366,-45.000002758356544,-70.0,160.0,2008.0,8.541597412121135,-44.491346490048805,18672.232819420224,26175.184540260743,18465.125853006277,2773.3383665310016,-18343.609439095442,5.880211438594939,-60.79259263228258,3.16901792171565,-61.25061904621295,-55.1154985336706,-41.20787636379495,25.42245988142823,2.6175184540260744e-05
2367,-45.00000275413714,-70.0,170.0,2008.0,8.514388232807734,-44.53030300883999,18595.93122187706,26085.65315211127,18390.98014502123,2753.272110456412,-18293.513669152533,5.864378033956947,-60.45994406264675,3.1697067073665197,-60.886018594651695,-54.8404126554967,-40.91385678846182,25.264739683328557,2.6085653152111272e-05
2368,-45.0000027499307,-70.0,180.0,2008.0,8.487312542784172,-44.56893427484306,18520.016699268126,25996.411948083813,18317.196027592283,2733.37670801663,-18243.42116033351,5.848671784833011,-60.129632698105226,3.1703836601043824,-60.52400601485494,-54.56694642155853,-40.62265603083172,25.107943647659297,2.5996411948083813e-05
2369,-45.00000274573705,-70.0,190.0,2008.0,8.460369361882764,-44.607244169703,18444.487246564673,25907.46149008086,18243.771834120995,2713.6505031452175,-18193.335347630353,5.833091248160248,-59.80163812580386,3.1710489702545854,-60.16456006941312,-54.29509009323907,-40.33424030480865,24.952068605273315,2.590746149008086e-05
2370,-45.00000274155619,-70.0,200.0,2008.0,8.433557720855253,-44.64523651551847,18369.340862377496,25818.802299143612,18170.705896625837,2694.091857479738,-18143.259587076736,5.817634999994769,-59.47594015998898,3.171702824611805,-59.807659724261796,-54.024833974986535,-40.04857630099337,24.79711132806397,2.5818802299143614e-05
2371,-45.00000273738806,-70.0,210.0,2008.0,8.406876661194957,-44.682915075960395,18294.575549189594,25730.434856399603,18097.996546058268,2674.699150160389,-18093.19715734115,5.802301635234218,-59.152518838619095,3.172345406524433,-59.45328414620849,-53.75616841450844,-39.76563117915307,24.643068531440775,2.5730434856399603e-05
2372,-45.00000273323252,-70.0,220.0,2008.0,8.380325234962815,-44.72028355736647,18220.18931358002,25642.359603991146,18025.642112608464,2655.4707776309356,-18043.15126128752,5.787089767344448,-58.83135442004442,3.1729768959763534,-59.1014127005033,-53.489083802956316,-39.48537256081818,24.48993687673362,2.564235960399115e-05
2373,-45.00000272908963,-70.0,230.0,2008.0,8.35390250461738,-44.757345609811324,18146.180166439644,25554.576945985224,17953.640926001386,2636.4051534420214,-17993.12502750403,5.7719980280905,-58.512427379753085,3.1735974696663414,-58.75202494845274,-53.223570575101846,-39.20776852200451,24.337712973528923,2.5554576945985225e-05
2374,-45.000002724959245,-70.0,240.0,2008.0,8.327607542847943,-44.794104828152385,18072.546123178956,25467.08724926473,17881.991315783427,2617.5007080565956,-17943.121511800324,5.757025067271735,-58.19571840718111,3.174207301084993,-58.405100645074334,-52.95961920950334,-38.93278758605839,24.186393381937123,2.546708724926473e-05
2375,-45.000002720841394,-70.0,250.0,2008.0,8.301439432411682,-44.83056475305354,17999.285203927953,25379.890844401896,17810.69161159966,2598.7558886577235,-17893.143698674514,5.742169552460974,-57.88120840258659,3.1748065605893117,-58.06061973679353,-52.69722022866446,-38.660398716623035,24.03597461479685,2.5379890844401897e-05
2376,-45.000002716735935,-70.0,260.0,2008.0,8.275397265973725,-44.866728871985295,17926.395433728678,25292.988026513765,17739.740143462303,2580.1691589584652,-17843.19450274979,5.727430168747698,-57.568878473984576,3.1753954154752044,-57.718562359178605,-52.43636419918386,-38.39057131072315,23.886453139813433,2.5292988026513768e-05
2377,-45.00000271264287,-70.0,270.0,2008.0,8.249480145951106,-44.90260062020425,17853.87484272019,25206.37905610053,17669.13524201021,2561.738999014096,-17793.27677018223,5.712805618485132,-57.258709934142175,3.175974030047707,-57.37890883471537,-52.17704173189612,-38.12327519196656,23.737825381637617,2.5206379056100533e-05
2378,-45.00000270856205,-70.0,280.0,2008.0,8.223687184359276,-44.938183381709585,17781.721466316867,25120.064159866764,17598.875238760327,2543.463905036334,-17743.39328003944,5.698294621041307,-56.95068429763245,3.176542565689267,-57.04163967061886,-51.91924348200498,-37.85848060386077,23.590087723882665,2.5120064159866768e-05
2379,-45.00000270449357,-70.0,290.0,2008.0,8.198017502662612,-44.97348049018069,17709.933345379144,25034.043531525833,17528.958466350243,2525.3423892098717,-17693.5467456516,5.683895912553773,-56.644783277944654,3.177101180925871,-56.70673555668192,-51.66296014920727,-37.5961582032416,23.443236511084237,2.5034043531525835e-05
2380,-45.00000270043728,-70.0,300.0,2008.0,8.172470231627257,-45.008495229892745,17638.508526378155,24948.317332588027,17459.383258773305,2507.3729795108843,-17643.739815934638,5.669608245688347,-56.34098878465121,3.177650031491457,-56.374177363159504,-51.408182477809945,-37.3362790538139,23.29726805060226,2.494831733258803e-05
2381,-45.000002696393096,-70.0,310.0,2008.0,8.147044511177338,-45.043230836613326,17567.44506155361,24862.885693132608,17390.147951605708,2489.5542195277126,-17593.975076686726,5.655430389401261,-56.03928292062782,3.1781892703902845,-56.04394613868776,-51.15490125683777,-37.078814619799495,23.15217861446831,2.4862885693132608e-05
2382,-45.00000269236102,-70.0,320.0,2008.0,8.121739490254335,-45.07769049847993,17496.74100906531,24777.74871256414,17321.25088222591,2471.8846682836725,-17544.2550518586,5.6413611287051095,-55.73964797932772,3.178719047957558,-55.716023108237934,-50.90310732013417,-36.82373675969343,23.007964441179762,2.477774871256414e-05
2383,-45.000002688341056,-70.0,330.0,2008.0,8.096554326678797,-45.111877356858066,17426.394433138576,24692.906460353137,17252.69039002681,2454.3629000617766,-17494.58220479776,5.627399264438374,-55.442066442106615,3.1792395119184333,-55.39038967110183,-50.65279154645343,-36.5710177201244,22.864621737439855,2.469290646035314e-05
2384,-45.00000268433297,-70.0,340.0,2008.0,8.071488187015165,-45.14579450718115,17356.403404203877,24608.35897676186,17184.464816620824,2436.9875042315994,-17444.95893946776,5.613543613038525,-55.146520975598825,3.179750807445232,-55.06702739891086,-50.40394485954574,-36.320630129819506,22.722146679848155,2.4608358976761862e-05
2385,-45.000002680336905,-70.0,350.0,2008.0,8.04654024643959,-45.17944499977341,17286.76599903038,24524.106273555175,17116.57250603773,2419.7570850781863,-17395.38760164301,5.599793006318367,-54.85299442914236,3.1802530772129676,-54.74591803368722,-50.156558228234395,-36.07254699366924,22.58053541654248,2.4524106273555176e-05
2386,-45.000002676352665,-70.0,360.0,2008.0,8.021709688609667,-45.212831840653394,17217.480300854175,24440.148334696456,17049.011804916056,2402.670261632775,-17345.870480078665,5.586146291246126,-54.561469832252456,3.1807464614536114,-54.42704348592406,-49.91062266648595,-35.82674168689336,22.439784068789816,2.4440148334696458e-05
2387,-45.000002672380276,-70.0,370.0,2008.0,7.996995705537637,-45.24595799232283,17148.544399500846,24356.485117029886,16981.78106268763,2385.725667505706,-17296.40980765796,5.572602329728612,-54.27193039214122,3.181231098008481,-54.11038583269747,-49.6661292334722,-35.58318794930379,22.2998887325335,2.435648511702989e-05
2388,-45.000002668419654,-70.0,380.0,2008.0,7.972397497465391,-45.27882637453665,17079.956391502936,24273.116550948034,16914.878631755942,2368.921950721096,-17247.00776251537,5.559159998397892,-53.98435949128447,3.181707122379505,-53.795927315807155,-49.423069033626255,-35.341859879664675,22.16084547989267,2.4273116550948037e-05
2389,-45.00000266447074,-70.0,390.0,2008.0,7.9479142727425645,-45.3114398650587,17011.714380212074,24190.04254104626,16848.302867668037,2352.257773553575,-17197.666469138003,5.545818188401063,-53.69874068503155,3.18217466777874,-53.48365033994571,-49.18143321668997,-35.102731930146284,22.02265036061876,2.419004254104626e-05
2390,-45.00000266053354,-70.0,400.0,2008.0,7.9235452477064925,-45.34380130040002,16943.81647590641,24107.262966763283,16782.052129280706,2335.731812366818,-17148.387999444116,5.532575805193373,-53.415057699260714,3.1826338651768897,-53.173537470896406,-48.94121297775594,-34.86577890087238,21.885299403507954,2.4107262966763285e-05
2391,-45.00000265660793,-70.0,410.0,2008.0,7.899289646565006,-45.375913476543126,16876.260795892726,24024.777683008524,16716.124778920243,2319.3427574540183,-17099.174373840357,5.519431768334365,-53.133294428075786,3.183084843350252,-52.865571433757815,-48.702399557301646,-34.63097593455852,21.748788617772178,2.4024777683008525e-05
2392,-45.000002652693894,-70.0,420.0,2008.0,7.87514670128116,-45.40777914965004,16809.045464604627,23942.586520777048,16650.51918253729,2303.089312880232,-17050.027562257765,5.506385011287257,-52.8534349315455,3.1835277289264847,-52.55973511119623,-48.464984241217586,-34.39829851124074,21.613113994369527,2.394258652077705e-05
2393,-45.000002648791366,-70.0,430.0,2008.0,7.851115651460483,-45.43940103675644,16742.168613695303,23860.68928775087,16585.23370985523,2286.9701963265143,-17000.94948516656,5.493434481221196,-52.57546343348243,3.183962646429097,-52.256011541722714,-48.228958360827946,-34.167722443091336,21.478271507294295,2.3860689287750872e-05
2394,-45.00000264490029,-70.0,440.0,2008.0,7.827195744240209,-45.47078181645118,16675.628382126517,23779.08576888868,16520.26673451385,2270.9841389359103,-16951.942014571094,5.480579138816731,-52.29936431926295,3.184389718320856,-51.9543839179971,-47.99431329290591,-33.93922386932239,21.344257114828885,2.377908576888868e-05
2395,-45.00000264102067,-70.0,450.0,2008.0,7.803386234180871,-45.50192412954164,16609.42291625315,23697.775727003012,16455.616634207534,2255.129885161276,-16903.006974984597,5.467817958074084,-52.02512213368553,3.184809065045944,-51.654835585156846,-47.76104045968207,-33.71277925117387,21.211066760758374,2.3697775727003016e-05
2396,-45.00000263715236,-70.0,460.0,2008.0,7.7796863831597225,-45.53283057970563,16543.550369903318,23616.758903325168,16391.281790818153,2239.40619261478,-16854.146144384187,5.455149926124359,-51.75272157886636,3.1852208050710034,-51.357350039169184,-47.529131328846375,-33.48836536698501,21.078696375547676,2.361675890332517e-05
2397,-45.00000263329548,-70.0,470.0,2008.0,7.756095460266503,-45.563503734130286,16478.00890445487,23536.035018059123,16327.260590543343,2223.8118319192968,-16805.361255147454,5.442574043043724,-51.48214751217329,3.1856250549251572,-51.061910925209055,-47.298577413544606,-33.26595930734889,20.94714187748435,2.3536035018059124e-05
2398,-45.00000262944974,-70.0,480.0,2008.0,7.732612741700859,-45.593946124136885,16412.796688907652,23455.60377092307,16263.551424019686,2208.3455865614033,-16756.653994969358,5.430089321670268,-51.213384944195184,3.186021929238999,-50.76850203605865,-47.069370272368566,-33.04553847034662,20.816399173785218,2.345560377092307e-05
2399,-45.00000262561525,-70.0,490.0,2008.0,7.709237510672136,-45.62416024579437,16347.91189995221,23375.464841680612,16200.152686441414,2193.0062527462524,-16708.026007761877,5.417694787423712,-50.946419036747045,3.1864115407824896,-50.47710731053138,-46.84150150934043,-32.827080556861624,20.686464161671584,2.3375464841680612e-05
2400,-45.00000282766868,-75.0,0.0,2008.0,12.93657914641483,-44.118082138396154,20672.492352446287,28795.516422133744,20147.79280045324,4628.000143901774,-20045.69345159762,5.43572478223445,-63.797215539395665,1.9585059351415157,-72.74502388911971,-54.569609609192625,-46.69625107060898,38.66481717970989,2.8795516422133746e-05
2401,-45.00000282323481,-75.0,10.0,2008.0,12.894565030464623,-44.160386103892485,20583.85159562514,28692.595745918934,20064.77557810569,4593.443970592544,-19989.24971398391,5.423695537788255,-63.43699126296729,1.9645764394451108,-72.29128677442824,-54.302459376503144,-46.36466553521313,38.402034817107825,2.8692595745918935e-05
2402,-45.00000281881475,-75.0,20.0,2008.0,12.852813453856202,-44.20232223063376,20495.691434947956,28590.034918383637,19982.16622106623,4559.210513924405,-19932.805352930045,5.411753878074652,-63.079458093155615,1.9705884195037078,-71.84100110678023,-54.036815492435245,-46.03624024279548,38.14120986786826,2.859003491838364e-05
2403,-45.00000281440859,-75.0,30.0,2008.0,12.811321864061593,-44.2438950652112,20408.009046693038,28487.8343098367,19899.963017332546,4525.296140442275,-19876.36461767605,5.399898935190827,-62.724589466199035,1.9765426173804173,-71.39413571960003,-53.772669637836465,-45.71093757312163,37.88232751627614,2.8487834309836702e-05
2404,-45.000002810016156,-75.0,40.0,2008.0,12.770087743402453,-44.28510908227518,20320.80161854002,28385.99424542632,19818.164246499837,4491.697264822535,-19819.931656827615,5.388129849894207,-62.37235917963123,1.982439763623244,-70.95065977990038,-53.510013526715646,-45.388720433879804,37.62537302410895,2.838599424542632e-05
2405,-45.00000280563739,-75.0,50.0,2008.0,12.72910860843864,-44.325968685924394,20234.06634972925,28284.515006223115,19736.768180326606,4458.41034913711,-19763.51052045195,5.37644577155273,-62.02274138548971,1.9882805774865107,-70.51054278391653,-53.24883890614647,-45.06955225235111,37.37033173178285,2.8284515006223118e-05
2406,-45.00000280127222,-75.0,60.0,2008.0,12.688382009369873,-44.366478211063644,20147.800451213043,28183.39683028158,19655.77308328288,4425.431902130327,-19707.10516212935,5.364845858093636,-61.67571058368825,1.994065767147178,-70.0737545528145,-52.98913755618291,-44.75339696722169,37.11718905942449,2.8183396830281584e-05
2407,-45.000002796920654,-75.0,70.0,2008.0,12.64790552944976,-44.40664192473004,20062.001145799346,28082.63991368006,19575.17721308158,4392.758478508228,-19650.71944096099,5.353329275950852,-61.33124161554799,1.9997960299158222,-69.64026522847145,-52.73090128978613,-44.44021902053429,36.865930507871646,2.8082639913680062e-05
2408,-45.00000279258262,-75.0,80.0,2008.0,12.607676784412144,-44.446464027389545,19976.665668288228,27982.24441154043,19494.9788211937,4360.3866782402,-19594.35712353483,5.341895200011079,-60.98930965748226,2.0054720524425953,-69.21004526932651,-52.474121952760825,-44.129983349776964,36.61654165960585,2.798224441154043e-05
2409,-45.00000278825797,-75.0,90.0,2008.0,12.56769342190948,-44.48594865420432,19891.791265601027,27882.210439027167,19415.176153347344,4328.313145872642,-19538.02188585002,5.330542813558494,-60.64989021483195,2.0110945109181873,-68.78306544630179,-52.2187914237019,-43.82265538010564,36.369008179620174,2.7882210439027168e-05
2410,-45.00000278394671,-75.0,100.0,2008.0,12.52795312096319,-44.52509987627164,19807.375196902318,27782.538072326064,19335.767450011044,4296.534569854471,-19481.71731520058,5.319271308218491,-60.312959115845835,2.0166640712700863,-68.35929683878992,-51.96490161394871,-43.518201016699294,36.12331581622395,2.7782538072326067e-05
2411,-45.00000277964875,-75.0,110.0,2008.0,12.488453591424893,-44.56392170183454,19723.414733715745,27683.22734960387,19256.75094686264,4265.047681874156,-19425.44691201982,5.3080798839001995,-59.97849250580369,2.0221813893541802,-67.93871083070866,-51.712444467548686,-43.2165866372448,35.87945040178683,2.768322734960387e-05
2412,-45.00000277536401,-75.0,120.0,2008.0,12.449192573449396,-44.6024180774662,19639.90716003261,27584.278271947893,19178.124875242775,4233.849256208174,-19369.214091685713,5.296967748738159,-59.64646684127624,2.027647111141893,-67.52127910661936,-51.4614119612271,-42.91777908454914,35.637397853425085,2.7584278271947896e-05
2413,-45.00000277109254,-75.0,130.0,2008.0,12.410167836978076,-44.640592889227406,19556.849772414716,27485.690804287187,19099.887462594757,4202.936109080559,-19313.0221862887,5.285934119032911,-59.31685888451973,2.033061872902903,-67.10697364790916,-51.2117961043644,-42.621745659276755,35.39714417363206,2.748569080428719e-05
2414,-45.00000276683414,-75.0,140.0,2008.0,12.371377181233266,-44.67844996379849,19474.23988009069,27387.464876294554,19022.0369328902,4172.305098033425,-19256.87444636209,5.274978219190943,-58.98964569800095,2.038426301383655,-66.69576672903531,-50.96358893897966,-42.3284541128103,35.158675450855156,2.7387464876294557e-05
2415,-45.00000276258882,-75.0,150.0,2008.0,12.332818434222684,-44.71599306958627,19392.07480504664,27289.600383270656,18944.57150704154,4141.953121308175,-19200.774042576544,5.264099281663791,-58.66480463904849,2.0437410139817644,-66.28763091382895,-50.71678253971911,-42.037872640232074,34.92197786002098,2.7289600383270656e-05
2416,-45.000002758356544,-75.0,160.0,2008.0,12.294489452254329,-44.75322591780684,19310.35188211081,27192.097187009815,18867.489403301144,4111.8771172372635,-19144.724067399005,5.253296546886373,-58.34231335462839,2.0490066189164815,-65.88253905185965,-50.47136901385082,-41.74996987342374,34.687037663011836,2.7192097187009816e-05
2417,-45.00000275413714,-75.0,170.0,2008.0,12.25638811946086,-44.79015216354397,19229.068459032947,27094.955116648318,18790.788837648153,4082.074063646234,-19088.727536716822,5.24256926321483,-58.02214977623842,2.0542237153950946,-65.48046427485639,-50.22734050126277,-41.46471487428343,34.453841209093795,2.709495511664832e-05
2418,-45.0000027499307,-75.0,180.0,2008.0,12.218512347334123,-44.82677540678523,19148.221896557978,26998.173969495278,18714.468024162554,4052.5409772659527,-19032.78739142825,5.23191668686367,-57.70429211492059,2.0593928937757866,-65.08137999318667,-49.98468917446624,-41.18207712805663,34.22237493530056,2.6998173969495278e-05
2419,-45.00000274573705,-75.0,190.0,2008.0,12.180860074268637,-44.86309919343462,19067.809568494617,26901.7535118464,18638.52517538754,4023.274913154677,-18976.90649899939,5.22133808184252,-57.38871885638611,2.0645147357266636,-64.6852598923899,-49.743407238602096,-40.90202653678044,33.99262536677183,2.6901753511846403e-05
2420,-45.00000274155619,-75.0,200.0,2008.0,12.143429265114502,-44.8991270163041,18987.828861778988,26805.69347978138,18562.958502680216,3994.272964129939,-18921.08765498926,5.210832719892313,-57.07540875625161,2.0695898143813056,-64.29207792976624,-49.503486931450865,-40.62453341283736,33.76457911705171,2.6805693479781383e-05
2421,-45.00000273738806,-75.0,210.0,2008.0,12.106217910739376,-44.93486231608269,18908.277176533156,26709.993579944337,18487.76621655084,3965.532260209982,-18865.33358454239,5.20039988042114,-56.76434083538263,2.0746186944908147,-63.90180833101802,-49.26492052344538,-40.34956847261872,33.538222888345295,2.670999357994434e-05
2422,-45.00000273323252,-75.0,220.0,2008.0,12.069224027599047,-44.970308482285716,18829.151926119026,26614.653490308647,18412.94652699113,3937.0499680645357,-18809.646943851087,5.1900388504397394,-56.45549437534183,2.0796019325724875,-63.514425586943595,-49.02770031768619,-40.07710283029393,33.313543471737574,2.661465349030865e-05
2423,-45.00000272908963,-75.0,230.0,2008.0,12.032445657316682,-45.005468854182624,18750.450537187775,26519.672860925806,18338.49764379205,3908.823290474869,-18754.030321586863,5.179748924496623,-56.14884891393946,2.0845400770552933,-63.12990445018245,-48.79181864995922,-39.80710799168497,33.090527747375205,2.651967286092581e-05
2424,-45.000002724959245,-75.0,240.0,2008.0,11.995880866270385,-45.04034672170531,18672.170449724515,26425.05131465839,18264.41777685081,3880.849465802756,-18698.486240302012,5.1695294046130895,-55.844384240882256,2.0894336684220773,-62.74821993200949,-48.55726788875471,-39.53955584824377,32.86916268461199,2.6425051314658393e-05
2425,-45.000002720841394,-75.0,250.0,2008.0,11.959527745189114,-45.07494532633774,18594.309117089048,26330.78844789874,18190.705136468223,3853.1257674684716,-18643.017157802995,5.159379600217802,-55.5420803935197,2.0942832393486737,-62.36934729917974,-48.324040435288296,-39.274418671130405,32.649435342122004,2.6330788447898743e-05
2426,-45.000002716735935,-75.0,260.0,2008.0,11.92338440875627,-45.10926786198522,18516.86400605214,26236.883831271596,18117.35793363589,3825.6495034372956,-18587.625468494127,5.149298828081446,-55.24191765268396,2.0990893148400853,-61.99326207081991,-48.09212872352321,-39.0116691053912,32.43133286797813,2.62368838312716e-05
2427,-45.00000271264287,-75.0,270.0,2008.0,11.887448995221506,-45.143317475826464,18439.832596827968,26143.337010322903,18044.37438031402,3798.4180157147307,-18532.313504694444,5.139286412251024,-54.943876538621154,2.1038524123636257,-61.61994001536763,-47.86152522019299,-38.75128016423364,32.21484249970117,2.6143337010322904e-05
2428,-45.00000270856205,-75.0,280.0,2008.0,11.851719666019802,-45.17709726914716,18363.2123831026,26050.14750619394,17971.752689699963,3771.4286798499625,-18477.083537926916,5.129341683984221,-54.6479378070122,2.1085730419793016,-61.24935714755675,-47.63222242482547,-38.49322522339786,31.999951564277808,2.6050147506193942e-05
2429,-45.00000270449357,-75.0,290.0,2008.0,11.816194605398207,-45.21061029815559,18287.000872058787,25957.31481628128,17899.491076487728,3744.678904447621,-18421.937780180913,5.11946398168359,-54.354082445079776,2.1132517064673486,-60.88148972544765,-47.40421286976653,-38.23747801562154,31.786647478150766,2.5957314816281282e-05
2430,-45.00000270043728,-75.0,300.0,2008.0,11.78087202004978,-45.24385957478194,18211.19558439699,25864.838414883103,17827.587757118694,3718.166130687559,-18366.878385148964,5.1096526508308715,-54.06229166778068,2.117888901453081,-60.5163142475024,-47.17748912020485,-37.98401262519849,31.574917747180937,2.5864838414883105e-05
2431,-45.000002696393096,-75.0,310.0,2008.0,11.745750138754596,-45.27684806745993,18135.794054353104,25772.71775383181,17756.040950023977,3691.887831852573,-18311.907449437593,5.099907043921075,-53.77254691407964,2.1224851155291895,-60.1538074497025,-46.95204377419597,-37.73280348262621,31.364749966583297,2.5772717753831813e-05
2432,-45.00000269236102,-75.0,320.0,2008.0,11.71082721202811,-45.3095787018933,18060.793829712442,25680.952263113424,17684.84887585818,3665.841512863951,-18257.02701375368,5.090226520396846,-53.48482984330377,2.127040830375264,-59.79394630271075,-46.72786946268625,-37.483825359344806,31.15613182083905,2.5680952263113427e-05
2433,-45.000002688341056,-75.0,330.0,2008.0,11.676101511775625,-45.34205436180488,17986.19247182091,25589.54135147388,17614.00975772564,3640.0247098245327,-18202.23906406584,5.08061044658277,-53.19912233157493,2.131556520875086,-59.43670800907318,-46.504958849536656,-37.237053362562,30.94905108358159,2.558954135147388e-05
2434,-45.00000268433297,-75.0,340.0,2008.0,11.641571330953989,-45.3742778896714,17911.98755559246,25498.48440701235,17543.521821398237,3614.434989569324,-18147.545532742242,5.07105819561973,-52.91540646831839,2.1360326552313182,-59.08207000046318,-46.283304631545974,-36.99246293016474,30.74349561746092,2.549848440701235e-05
2435,-45.000002680336905,-75.0,350.0,2008.0,11.60723498323969,-45.40625208744256,17838.17666951411,25407.780797762673,17473.383295526306,3589.069949223561,-18092.948299665262,5.0615691473995605,-52.63366455284525,2.1404696950777984,-58.73000993496608,-46.06289953847265,-36.75002982571623,30.539453373987072,2.5407780797762673e-05
2436,-45.000002676352665,-75.0,360.0,2008.0,11.57309080270303,-45.43797971724533,17764.75741564733,25317.42987226149,17403.592411841488,3563.927215767768,-18038.449193322624,5.052142688499652,-52.353879091007464,2.1448680955897155,-58.380505694401805,-45.84373633305663,-36.509730133534624,30.336912393349788,2.5317429872261493e-05
2437,-45.000002672380276,-75.0,370.0,2008.0,11.53913714348887,-45.46946350207355,17691.727409627114,25227.430960105037,17334.147405352913,3539.004445610122,-17984.04999187655,5.0427782121177955,-52.0760327919228,2.1492283055912926,-58.033535381687905,-45.62580781103934,-36.27154025385429,30.13586080422127,2.522743096010504e-05
2438,-45.000002668419654,-75.0,380.0,2008.0,11.50537237950322,-45.500706126464,17619.084280658033,25137.78337249394,17265.046514536236,3514.299324165649,-17929.752424211045,5.033475118007307,-51.80010856476886,2.153550767661471,-57.689077318239534,-45.409106801182915,-36.035436898067466,29.936286823537838,2.5137783372493942e-05
2439,-45.00000266447074,-75.0,390.0,2008.0,11.47179490410579,-45.53171023715803,17546.82567150773,25048.4864027663,17196.287981515958,3489.809565442286,-17875.5581709575,5.024232812412215,-51.52608951564338,2.157835918237304,-57.34711004140722,-45.19362616528785,-35.80139708404397,29.738178756264563,2.5048486402766302e-05
2440,-45.00000266053354,-75.0,400.0,2008.0,11.43840312980856,-45.562478443750486,17474.94923849765,24959.53932691943,17127.870052240985,3465.5329116336534,-17821.468865499497,5.015050708002784,-51.25395894449029,2.1620841877154398,-57.007612301950985,-44.97935879820956,-35.56939813152886,29.541524995141625,2.495953932691943e-05
2441,-45.00000265660793,-75.0,410.0,2008.0,11.405195487979706,-45.593013319324314,17403.452651491625,24870.941404120415,17059.790976654134,3441.4671327183974,-17767.48609495672,5.005928223811251,-50.98370034208853,2.1662960005513545,-56.67056306155072,-44.76629762787281,-35.33941765761602,29.34631402041515,2.4870941404120417e-05
2442,-45.000002652693894,-75.0,420.0,2008.0,11.372170428553403,-45.62331740107386,17332.333593881765,24782.69187720597,16992.049008855152,3417.610026066029,-17713.611401149356,4.996864785167825,-50.71529738710362,2.1704717753568095,-56.33594149035172,-44.55443561528523,-35.11143357229645,29.152534399551676,2.478269187720597e-05
